,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,Tau,Cost,MaxActions,Steps,RolloutDepth,ExplorationCoeff,Discretize,Bins,EnvType
0,137.73154619552406,136.42755860322865,27,4,0,5125,5.275009337,0.005,1.0,200,100,3,10.0,True,4,4_72
1,56.54351102136205,77.93201268037649,27,9,1,5126,5.284089614000001,0.005,1.0,200,100,3,10.0,True,4,4_72
2,317.8199646240678,273.2392462955434,26,5,0,5127,4.947599664000002,0.005,1.0,200,100,3,10.0,True,4,4_72
3,-35.360909371063784,-50.593596647965555,31,3,0,5128,6.1190169700000006,0.005,1.0,200,100,3,10.0,True,4,4_72
4,60.521653944679,101.85135103580383,22,3,0,5129,4.261500444999999,0.005,1.0,200,100,3,10.0,True,4,4_72
5,284.3803765823338,283.71201305207774,12,1,0,5130,2.2556984480000004,0.005,1.0,200,100,3,10.0,True,4,4_72
6,77.79891936615792,93.27644456749006,23,2,0,5131,4.5900552380000015,0.005,1.0,200,100,3,10.0,True,4,4_72
7,262.17723734526396,253.6392715555923,27,2,0,5132,5.406246518000003,0.005,1.0,200,100,3,10.0,True,4,4_72
8,120.77664491610483,108.81086727420686,21,4,1,5133,4.092044484999995,0.005,1.0,200,100,3,10.0,True,4,4_72
9,226.5719680157647,215.21251418034205,16,0,0,5134,3.1033179360000034,0.005,1.0,200,100,3,10.0,True,4,4_72
10,194.69632220577697,217.45425409234073,29,4,0,5135,5.804007329000001,0.005,1.0,200,100,3,10.0,True,4,4_72
11,106.4867418639133,119.78664625299146,23,2,0,5136,4.705629367,0.005,1.0,200,100,3,10.0,True,4,4_72
12,-6.484630708032757,5.911433257457404,30,4,0,5137,5.8267131400000025,0.005,1.0,200,100,3,10.0,True,4,4_72
13,312.1061278198024,321.9849839894588,30,5,0,5138,5.91196798,0.005,1.0,200,100,3,10.0,True,4,4_72
14,140.50719246474858,125.26115302182927,22,5,0,5139,4.224934478000009,0.005,1.0,200,100,3,10.0,True,4,4_72
15,332.57637110969915,341.7485711469084,26,4,1,5140,5.266871390999995,0.005,1.0,200,100,3,10.0,True,4,4_72
16,30.005340704884993,19.07132547349253,20,3,1,5141,3.9343130249999945,0.005,1.0,200,100,3,10.0,True,4,4_72
17,232.8632388267079,209.4562700022,20,3,0,5142,3.985191270999991,0.005,1.0,200,100,3,10.0,True,4,4_72
18,406.930928481341,431.7884085656771,17,1,0,5143,3.3495769550000034,0.005,1.0,200,100,3,10.0,True,4,4_72
19,213.1920184037408,204.64479388907202,34,7,0,5144,6.483754052999998,0.005,1.0,200,100,3,10.0,True,4,4_72
20,199.11169138301076,210.28175365392025,15,1,0,5145,2.9763221139999985,0.005,1.0,200,100,3,10.0,True,4,4_72
21,16.594672022341875,22.191833456969604,27,2,0,5146,5.2839916779999925,0.005,1.0,200,100,3,10.0,True,4,4_72
22,326.82652076781164,312.50690753495877,7,1,0,5147,1.5960878610000009,0.005,1.0,200,100,3,10.0,True,4,4_72
23,148.00155155089018,161.12591720906255,27,5,2,5148,5.217521402000003,0.005,1.0,200,100,3,10.0,True,4,4_72
24,53.389682402233404,70.9009214017311,19,0,0,5149,3.849760115999999,0.005,1.0,200,100,3,10.0,True,4,4_72
