,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,Tau,Cost,MaxActions,Steps,RolloutDepth,ExplorationCoeff,Discretize,Bins,EnvType
0,224.7816253029168,211.84127290736845,18,0,0,5050,3.0861837929999996,0.005,1.0,200,100,3,1.0,True,4,4_72
1,273.82372449435536,286.29727676161,7,0,0,5051,1.0800098439999992,0.005,1.0,200,100,3,1.0,True,4,4_72
2,152.05120570173483,132.20503433729746,6,0,0,5052,0.8616742299999984,0.005,1.0,200,100,3,1.0,True,4,4_72
3,264.78676361769374,232.5990193196404,11,0,0,5053,1.7163720500000004,0.005,1.0,200,100,3,1.0,True,4,4_72
4,49.99111741656495,89.61086201200837,17,0,0,5054,2.7459759239999997,0.005,1.0,200,100,3,1.0,True,4,4_72
5,204.88252889519157,141.01491113971122,7,0,0,5055,1.204348178,0.005,1.0,200,100,3,1.0,True,4,4_72
6,223.8933058960921,207.75889047785105,8,1,0,5056,1.3391739069999993,0.005,1.0,200,100,3,1.0,True,4,4_72
7,44.635523601841285,8.583262886784333,12,2,0,5057,2.1574077050000007,0.005,1.0,200,100,3,1.0,True,4,4_72
8,-49.07244530143277,3.992603327797795,8,0,0,5058,1.541478498,0.005,1.0,200,100,3,1.0,True,4,4_72
9,65.14475235253832,67.04535396276128,13,0,0,5059,2.488500872000003,0.005,1.0,200,100,3,1.0,True,4,4_72
10,305.54049279047274,312.2241681394257,11,1,0,5060,2.080235781999999,0.005,1.0,200,100,3,1.0,True,4,4_72
11,230.2436195210201,202.48513454774186,18,1,0,5061,3.1681076779999984,0.005,1.0,200,100,3,1.0,True,4,4_72
12,276.43005767408533,274.8488891001683,9,1,0,5062,1.3793147410000017,0.005,1.0,200,100,3,1.0,True,4,4_72
13,169.69530190563646,167.9717763234816,8,0,0,5063,1.333776180000001,0.005,1.0,200,100,3,1.0,True,4,4_72
14,96.46518849884983,37.24711402546502,19,1,0,5064,3.1821886220000017,0.005,1.0,200,100,3,1.0,True,4,4_72
15,163.44180367898176,108.90770194942931,6,0,0,5065,1.088064856999999,0.005,1.0,200,100,3,1.0,True,4,4_72
16,113.73945727925161,134.20497717375918,11,0,0,5066,1.8944321540000004,0.005,1.0,200,100,3,1.0,True,4,4_72
17,349.790469593971,362.65728548729345,6,0,0,5067,0.963872219999999,0.005,1.0,200,100,3,1.0,True,4,4_72
18,220.0885259708328,229.6884934099312,6,0,0,5068,1.0929355909999998,0.005,1.0,200,100,3,1.0,True,4,4_72
19,-102.05789195606977,-45.099578904250485,13,1,0,5069,2.498083765000004,0.005,1.0,200,100,3,1.0,True,4,4_72
20,193.55330203665113,140.316239490507,8,0,0,5070,1.4385098409999983,0.005,1.0,200,100,3,1.0,True,4,4_72
21,143.0134556694797,128.02385297413818,6,0,0,5071,1.205094491000004,0.005,1.0,200,100,3,1.0,True,4,4_72
22,239.83822587994572,232.9221024781861,7,0,0,5072,1.1897384379999991,0.005,1.0,200,100,3,1.0,True,4,4_72
23,167.6881849761812,196.3728853942169,9,0,0,5073,1.6718561329999986,0.005,1.0,200,100,3,1.0,True,4,4_72
24,170.40812130517378,161.7775584411386,11,1,0,5074,1.7726436510000028,0.005,1.0,200,100,3,1.0,True,4,4_72
