,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost
0,251.58279067605645,272.55889737534085,10,0,0,3000,42.759626397,3_54,0.05
1,137.72585932848267,112.8467172657277,12,0,0,3001,51.394814318,3_54,0.05
2,217.22463578097302,209.52757833398775,12,0,0,3002,50.87840696099998,3_54,0.05
3,-6.1058050649449935,-3.5599729491701466,13,0,0,3003,55.284282536999996,3_54,0.05
4,128.46281678624445,98.35725539941036,19,0,0,3004,91.25598190199997,3_54,0.05
5,46.234993739489255,33.55456646124751,15,0,0,3005,64.56800108200002,3_54,0.05
6,40.8925929766121,82.8860474162124,16,0,0,3006,67.60671628800003,3_54,0.05
7,485.9691485694913,433.07616930930345,10,0,0,3007,40.646948503999965,3_54,0.05
8,173.69911051503178,142.84523027392572,29,7,1,3008,133.625933631,3_54,0.05
9,185.05121599085126,189.9176447515498,16,0,0,3009,81.88508087299999,3_54,0.05
10,205.6583901654074,185.4319495899176,12,0,0,3010,51.064684855999985,3_54,0.05
11,137.39690859854417,102.85171195845928,24,4,0,3011,104.57849303700004,3_54,0.05
12,247.08520163677002,241.4761504896874,10,0,0,3012,41.420824650999975,3_54,0.05
13,362.8508483626856,348.59819779688394,7,0,0,3013,29.450681651999957,3_54,0.05
14,295.35591277107966,292.3772524008869,9,0,0,3014,39.389815758000054,3_54,0.05
15,273.84195402711686,279.74694249766674,9,0,0,3015,36.65679303000002,3_54,0.05
16,39.33284305651183,54.53264844824068,13,0,0,3016,54.015026402999865,3_54,0.05
17,189.0622772548131,200.94737286151278,11,0,0,3017,47.742572639999935,3_54,0.05
18,56.90484391096324,97.96547275442315,10,0,0,3018,43.62581705999992,3_54,0.05
19,131.80550847844592,130.53938541115778,13,1,0,3019,57.240844200999845,3_54,0.05
20,16.54751189969782,-9.155346236626794,17,0,0,3020,78.52773011800014,3_54,0.05
21,50.566951491694624,57.44149869360757,10,0,0,3021,42.92604127599998,3_54,0.05
22,147.54048830938694,123.06057147125395,30,2,0,3022,129.12236807700015,3_54,0.05
23,-56.17454763519776,-17.376036496322047,11,0,0,3023,46.88817932699999,3_54,0.05
24,155.29819645251055,175.56273303958062,18,0,0,3024,77.72855595300007,3_54,0.05
25,338.97306816914505,384.1741543210058,15,1,0,3025,63.69414950999999,3_54,0.05
26,95.70186448237439,114.89252676397808,10,0,0,3026,42.71840765999991,3_54,0.05
27,168.8376943687901,123.9541931691181,10,0,0,3027,42.554077876000065,3_54,0.05
28,303.71212010106217,291.770674640106,11,1,0,3028,47.28866423700015,3_54,0.05
29,319.7211142790319,267.6607923926703,9,0,0,3029,38.92542978999995,3_54,0.05
30,155.55341860247893,162.86155389767762,18,4,0,3030,83.41196025199997,3_54,0.05
31,175.32911347213877,147.06177172783924,16,3,0,3031,95.82009544599987,3_54,0.05
32,211.71097063015543,182.1229270624568,12,0,0,3032,76.040054414,3_54,0.05
33,250.55940690547092,222.02455013975114,9,0,0,3033,43.907329407999896,3_54,0.05
34,132.15638030055572,78.72466820275757,10,0,0,3034,44.39824863700005,3_54,0.05
35,24.2922193003321,34.32007310210578,13,1,0,3035,57.19252333600025,3_54,0.05
36,243.73393959596382,223.5761318121228,14,0,0,3036,61.808488876999945,3_54,0.05
37,79.7993272532797,76.5438734956536,24,5,0,3037,125.96468732099993,3_54,0.05
38,200.41504944700068,192.5335565923104,10,0,0,3038,58.83589587899996,3_54,0.05
39,248.07058532171402,267.15652413339336,12,0,0,3039,67.99010492700017,3_54,0.05
40,394.3450783234303,354.6695622054777,18,0,0,3040,78.0266120199999,3_54,0.05
41,183.3411307237848,209.55197876124853,14,2,0,3041,60.81958643500002,3_54,0.05
42,120.4310627691646,129.25648038040174,10,0,0,3042,43.35078904299962,3_54,0.05
43,302.7209880424953,256.52852655114367,12,1,0,3043,62.3728943000001,3_54,0.05
44,89.3405177900373,119.97114421856777,16,1,0,3044,92.85316146900004,3_54,0.05
45,151.2587898006343,148.65006899336095,17,5,0,3045,97.58213128300031,3_54,0.05
46,116.69644139288455,102.25397717959855,10,0,0,3046,43.68852773300023,3_54,0.05
47,201.9457878732692,188.92304652879125,12,2,0,3047,52.09688783999991,3_54,0.05
48,79.63865337776292,87.15889143253048,12,0,0,3048,52.83750321400021,3_54,0.05
49,276.27997605885554,257.12059961466923,7,0,0,3049,29.81522314499989,3_54,0.05
50,157.48894715094622,177.00044161572504,10,0,0,3050,45.37607906899984,3_54,0.05
51,102.9352878085598,60.336091322094006,17,0,0,3051,94.93655235799997,3_54,0.05
52,240.70337007014126,258.4435057357911,13,1,0,3052,73.93201009099994,3_54,0.05
53,262.00616157641167,239.38668435525318,13,1,0,3053,73.87896450000017,3_54,0.05
54,154.09864717107882,147.5611502788386,12,0,0,3054,68.30369739800017,3_54,0.05
55,195.77181934216367,168.2308729601953,11,0,0,3055,62.01530741200031,3_54,0.05
56,215.26963148778552,182.9130060432099,6,0,0,3056,33.94989118400008,3_54,0.05
57,101.63647827528078,89.3356565820451,16,2,0,3057,91.79571241800022,3_54,0.05
58,217.21230464747336,259.5843993336572,11,0,0,3058,62.78278525199994,3_54,0.05
59,70.99619968465778,30.775832046592406,7,0,0,3059,40.1630022559998,3_54,0.05
60,217.20249632054762,202.84765068848628,9,0,0,3060,51.108021002999976,3_54,0.05
61,204.07537129821227,196.6343120424621,10,0,0,3061,56.767428177000056,3_54,0.05
62,220.2970060189514,216.15889220075633,6,0,0,3062,34.06409389700002,3_54,0.05
63,244.9469814631456,263.57077490205455,9,0,0,3063,49.754004240000086,3_54,0.05
64,390.6674067970247,337.56161919216265,8,0,0,3064,34.769867405999776,3_54,0.05
65,116.3199620428171,96.38142696626063,14,0,0,3065,64.86513376399989,3_54,0.05
66,12.708623932666622,58.71150318670425,10,0,0,3066,59.02627517500014,3_54,0.05
67,302.51324531117797,264.1597740961626,14,4,0,3067,78.95884586699958,3_54,0.05
68,184.4980496671365,161.26536047779817,10,0,0,3068,58.29615093400025,3_54,0.05
69,68.61549136395618,80.6536354244535,13,1,0,3069,75.66031811200082,3_54,0.05
