,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost
0,-33.86540068752163,-45.400017311500804,21,0,0,3500,50.258293955999996,3_54,1.0
1,99.88351336054114,45.73775669124994,15,0,0,3501,36.159624427000004,3_54,1.0
2,-29.215734958525474,1.057435207987318,18,0,0,3502,43.451553222,3_54,1.0
3,-81.73545151456827,-119.75331806160699,29,3,0,3503,70.20904431399998,3_54,1.0
4,168.94151683180823,208.16333833791145,6,0,0,3504,14.299470353000004,3_54,1.0
5,64.26792236069934,64.31970756386026,13,0,0,3505,31.265025116000004,3_54,1.0
6,213.62104772462334,181.61543944379264,6,0,0,3506,14.388137787000005,3_54,1.0
7,33.192709323240706,79.72368886360518,16,0,0,3507,38.173141622,3_54,1.0
8,-20.52310854537888,-0.5619431484081154,10,0,0,3508,24.10137970200003,3_54,1.0
9,331.7950447758152,349.3244316387461,9,0,0,3509,21.542414406999967,3_54,1.0
10,278.4412580021132,275.5702809977586,8,0,0,3510,19.18164884800001,3_54,1.0
11,268.8358235714709,234.9071744426996,11,3,0,3511,26.196242221999967,3_54,1.0
12,78.19943493723781,99.91778340975219,10,0,0,3512,24.123349045999987,3_54,1.0
13,-45.82838778115659,23.059617244754477,10,0,0,3513,24.062417970999945,3_54,1.0
14,190.8404159381762,227.9156539163162,9,0,0,3514,21.338260579000007,3_54,1.0
15,-21.898738704209627,-10.161063400798273,18,0,0,3515,43.449576713,3_54,1.0
16,122.189380459207,155.1142976580968,7,0,0,3516,16.737437200999977,3_54,1.0
17,31.96755902507404,61.08286953476127,16,0,0,3517,38.44561644599992,3_54,1.0
18,75.94545577725722,100.91118177968933,18,0,0,3518,43.405969991000006,3_54,1.0
19,121.06546076325765,142.66457403960743,8,0,0,3519,19.324464110999998,3_54,1.0
20,170.05138662476764,196.5690060304695,16,0,0,3520,38.23629675799998,3_54,1.0
21,113.42702964393716,112.0082201570836,7,0,0,3521,16.761674797999945,3_54,1.0
22,206.76833279207733,205.31233154373817,9,0,0,3522,21.472824086999935,3_54,1.0
23,24.575033348452457,21.99284326445163,10,0,0,3523,24.29774357100007,3_54,1.0
24,253.94710419181655,261.5698714946216,9,0,0,3524,21.463658345,3_54,1.0
25,106.4593449783014,101.40878735314251,13,1,0,3525,30.988206322999986,3_54,1.0
26,273.215639350969,273.1389725232105,10,0,0,3526,24.112221479000027,3_54,1.0
27,256.19319580224806,220.1973877778272,7,0,0,3527,16.698418435000008,3_54,1.0
28,161.93587463795436,148.34578255108983,19,0,0,3528,46.05333131500004,3_54,1.0
29,93.50638116014852,149.2224527673704,12,0,0,3529,28.732223556000008,3_54,1.0
30,260.7161395211307,253.7953348672835,9,0,0,3530,21.501043115000016,3_54,1.0
31,206.25043500436504,237.76376563201353,10,0,0,3531,23.844266043999937,3_54,1.0
32,123.91364459751682,117.67460014231449,10,0,0,3532,23.97967753599994,3_54,1.0
33,152.4658106378779,146.75005572264786,10,0,0,3533,24.571727194999994,3_54,1.0
34,106.09639787028935,112.71479974937499,13,0,0,3534,31.287963931000036,3_54,1.0
35,151.64279520202615,196.8116885535925,5,0,0,3535,11.943334111000013,3_54,1.0
36,93.98527223518963,89.86283558709917,10,0,0,3536,23.883482791999995,3_54,1.0
37,303.1813495091306,259.704806000704,11,0,0,3537,26.23375016,3_54,1.0
38,14.700509458330622,36.79525958167016,10,0,0,3538,23.914635634000206,3_54,1.0
39,205.34307990732364,191.95372860492523,20,0,0,3539,48.43815783700006,3_54,1.0
40,187.46027122117792,228.51947565120543,9,0,0,3540,21.455225173000144,3_54,1.0
41,185.00972670931293,171.12288368082176,7,0,0,3541,16.586355722000008,3_54,1.0
42,297.6593388022323,267.04602212096415,10,0,0,3542,23.82961569500003,3_54,1.0
43,54.21704865529252,63.852792756263256,6,0,0,3543,14.258033166000132,3_54,1.0
44,159.2720234312169,144.22131516092008,9,0,0,3544,21.450266923000072,3_54,1.0
45,85.98375536885479,73.14058396324002,14,0,0,3545,34.04794315100003,3_54,1.0
46,356.2350881002378,368.2105237533381,10,0,0,3546,23.970974005000016,3_54,1.0
47,296.6708504630733,263.006775270878,11,0,0,3547,26.280076250999855,3_54,1.0
48,150.25764615305647,165.8581099386686,12,0,0,3548,28.686047263999853,3_54,1.0
49,68.92117665577217,90.14160752714005,18,0,0,3549,43.047713552000005,3_54,1.0
50,163.15990378380172,164.85127702971403,14,1,0,3550,33.946757798000135,3_54,1.0
51,279.8884665812582,275.7951836361951,11,0,0,3551,26.68386876999989,3_54,1.0
52,225.2597384384946,203.81689690380782,10,0,0,3552,23.876996342999973,3_54,1.0
53,143.50704683289356,130.7847020352415,13,0,0,3553,31.152798494999843,3_54,1.0
54,79.32440270511512,75.85595473071241,10,0,0,3554,23.87854306400004,3_54,1.0
55,180.41510817592587,155.9377993239108,10,0,0,3555,23.81990404299995,3_54,1.0
56,203.85055776712284,186.15954022691355,19,0,0,3556,45.482419487000016,3_54,1.0
57,130.93919906845073,136.48017923972515,8,0,0,3557,21.78118549099986,3_54,1.0
58,195.91270940305577,140.52403318443584,10,0,0,3558,26.472057661999997,3_54,1.0
59,100.1853198059625,132.33922369305384,11,0,0,3559,29.601493496999865,3_54,1.0
60,177.10602240367052,177.78035193701663,15,0,0,3560,43.54009620800002,3_54,1.0
61,153.31424709642405,126.72542243736575,10,0,0,3561,24.99381313599997,3_54,1.0
62,-15.039577339806627,-6.698578672369944,12,0,0,3562,28.907966423999824,3_54,1.0
63,30.01990537027448,34.28646452231445,10,0,0,3563,25.784432798999887,3_54,1.0
64,237.38287303750127,212.9796660482683,5,0,0,3564,14.060781391999853,3_54,1.0
65,231.17792879509,282.1751792888648,7,0,0,3565,19.562843736000104,3_54,1.0
66,23.20160238123701,111.28641359793473,16,0,0,3566,43.12826198700009,3_54,1.0
67,33.63584866189464,35.48913494448841,12,0,0,3567,31.910395162999976,3_54,1.0
68,111.61369027183403,130.69357407151745,12,0,0,3568,34.24501345999988,3_54,1.0
69,146.55777172732522,148.71703761474308,12,2,0,3569,35.76169316200003,3_54,1.0
70,85.90725759807194,115.92011689348763,8,0,0,3570,20.34822466600008,3_54,1.0
71,208.25064227066343,201.55557197759512,12,0,0,3571,29.065727988000162,3_54,1.0
72,142.54047336269636,114.88262567421108,13,0,0,3572,31.14869173299985,3_54,1.0
73,0.9097326226791171,47.82257891369413,9,0,0,3573,21.348119576000045,3_54,1.0
74,176.5964041020864,197.69551791414182,18,0,0,3574,50.73399194800004,3_54,1.0
75,112.78110944088311,149.65920079911518,5,0,0,3575,15.309436893999646,3_54,1.0
76,227.70553510064974,200.57145132124134,13,0,0,3576,31.785361462999845,3_54,1.0
77,217.11380536794283,199.83552782193092,11,0,0,3577,26.305012531000102,3_54,1.0
78,215.5713581565342,203.6851710752094,16,0,0,3578,38.2323277749997,3_54,1.0
79,299.821867838418,292.03249233072756,8,0,0,3579,19.08062404200018,3_54,1.0
80,144.05525185421033,128.154870464564,8,0,0,3580,20.18387427300013,3_54,1.0
81,287.14717129431347,237.89897158614667,10,0,0,3581,27.394034758999624,3_54,1.0
82,84.18590904257965,130.5612807890222,10,0,0,3582,31.84507015700001,3_54,1.0
