,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost
0,276.83761927167257,292.47732226514927,9,0,0,1500,11.677191433,2_36,1.0
1,193.52457216976146,218.2126113708538,8,0,0,1501,9.878428711000002,2_36,1.0
2,184.32949860031982,210.18123542951855,7,0,0,1502,8.197575797999999,2_36,1.0
3,179.62986263437932,171.00010595962775,13,1,0,1503,15.680766082000005,2_36,1.0
4,110.2186771766635,113.25014443733288,12,1,0,1504,14.291678189000002,2_36,1.0
5,200.80881745332135,206.35481468143917,8,0,0,1505,9.654305805000007,2_36,1.0
6,183.0634682865604,167.4483306587156,12,1,0,1506,14.37286246699999,2_36,1.0
7,115.37388134648296,114.07282060755497,4,0,0,1507,4.688898176999999,2_36,1.0
8,138.93194610408068,147.77823022087802,10,0,0,1508,11.733204231000002,2_36,1.0
9,112.57253694763236,184.43088535702765,8,0,0,1509,9.48463508399999,2_36,1.0
10,121.03645451949049,149.21286655449273,17,5,0,1510,19.819336463000013,2_36,1.0
11,-0.659021451397436,2.388792500252915,14,0,0,1511,16.234702857000002,2_36,1.0
12,230.61907363862963,252.31886684202982,8,0,0,1512,9.199225625999986,2_36,1.0
13,233.28465810665503,231.26518761500046,8,0,0,1513,9.152403243000009,2_36,1.0
14,82.65514597888313,68.19207079945579,9,0,0,1514,10.573104462000003,2_36,1.0
15,90.51223814416761,55.03256001865715,14,0,0,1515,16.388345541999996,2_36,1.0
16,114.52671858073299,112.11641800796414,9,0,0,1516,10.373954449000024,2_36,1.0
17,47.82054396781792,50.09899685930638,7,0,0,1517,8.013899565000003,2_36,1.0
18,21.437913529783486,46.30414902069306,18,0,0,1518,20.948129136000006,2_36,1.0
19,134.00629102888416,179.93764269397965,9,0,0,1519,10.530356848999986,2_36,1.0
20,75.53800359112844,44.88610566431619,9,0,0,1520,10.49449316099998,2_36,1.0
21,77.22442671027154,82.79963985595002,8,0,0,1521,9.001833657999981,2_36,1.0
22,89.61935328384149,44.27309258169394,9,0,0,1522,10.21647676699996,2_36,1.0
23,132.26052929371818,153.0745463789947,9,0,0,1523,10.726783158999979,2_36,1.0
24,439.3324873181546,406.4558161950792,7,0,0,1524,7.967815117999976,2_36,1.0
25,62.91858517509496,56.05489535973251,18,0,0,1525,20.750729653999997,2_36,1.0
26,123.99305535641767,111.26668559225709,6,0,0,1526,6.90707017699998,2_36,1.0
27,81.98180450902598,127.40157007831294,10,0,0,1527,11.421619021000026,2_36,1.0
28,197.56622221263012,14.035692695828686,8,0,0,1528,9.413044186999969,2_36,1.0
29,114.92346403663319,151.7419325993991,9,0,0,1529,10.430432371999984,2_36,1.0
30,45.005574019779196,48.607080985597264,11,0,0,1530,12.919971911000005,2_36,1.0
31,73.40445058133027,72.11695893003983,7,0,0,1531,8.11424553500001,2_36,1.0
32,18.43209033134518,11.30758291551518,12,0,0,1532,14.041679924999983,2_36,1.0
33,28.446305595787933,26.24449468187146,5,0,0,1533,5.558415712999988,2_36,1.0
34,66.2986949988108,98.73831659799272,11,0,0,1534,12.666753062999987,2_36,1.0
