,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost
0,272.6318726434872,235.5180624644056,13,2,0,1500,44.189560001000004,3_54,0.05
1,200.12457216976145,220.81559373609187,9,0,0,1501,31.082558644000002,3_54,0.05
2,189.97949860031983,190.93456703750357,8,0,0,1502,26.919276679000006,3_54,0.05
3,351.6016011680465,328.4753871529428,13,3,0,1503,43.40562763899999,3_54,0.05
4,259.23610682265513,218.18645584108043,7,0,0,1504,23.438504561000002,3_54,0.05
5,206.95881745332136,213.74021990622052,18,0,0,1505,60.437533787999996,3_54,0.05
6,193.61346828656042,174.9377928232589,10,0,0,1506,33.153235858000016,3_54,0.05
7,73.96265713554314,106.84081563682287,8,0,0,1507,26.588512981999997,3_54,0.05
8,123.86969657238573,175.11536034061226,12,0,0,1508,40.70670297600003,3_54,0.05
9,178.32333125786292,190.49083875094695,19,3,0,1509,65.74196629099998,3_54,0.05
10,157.25994986088716,159.3471274057916,17,4,0,1510,58.06939706999998,3_54,0.05
11,-31.43710037773989,14.639378251413248,14,0,0,1511,47.25393243100001,3_54,0.05
12,236.96907363862962,295.23209613220257,14,1,0,1512,49.74488444299999,3_54,0.05
13,239.78465810665503,207.97481719039894,11,0,0,1513,37.9367041029999,3_54,0.05
14,56.350563902080964,74.3092909852961,12,2,0,1514,42.711454865000064,3_54,0.05
15,45.74863241082975,76.1134635618331,12,0,0,1515,42.658956190000026,3_54,0.05
16,128.78839359130956,113.1856986606044,17,3,0,1516,59.859191350999936,3_54,0.05
17,53.370543967817916,59.79135694319983,10,0,0,1517,35.30017657600001,3_54,0.05
18,215.39369821991068,216.94894298292786,11,0,0,1518,38.577643732999945,3_54,0.05
19,180.41048599194326,200.97125821890086,9,0,0,1519,31.74181365900006,3_54,0.05
20,46.451886340335264,84.75283383076318,13,1,0,1520,44.47284899099998,3_54,0.05
21,83.02442671027154,54.61592763153153,25,5,0,1521,88.43459772400001,3_54,0.05
22,76.6679374623298,98.33709750324029,11,0,0,1522,38.46070716999998,3_54,0.05
