,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost
0,100.74528549062038,130.55333185271962,7,0,0,1000,16.869831146000003,2_36,0.05
1,43.35564094497625,11.06727307595327,10,0,0,1001,23.096624573999996,2_36,0.05
2,42.80239567414183,27.08998011285796,17,0,0,1002,39.325963334,2_36,0.05
3,67.53477405279412,28.50524407262293,9,0,0,1003,20.91502061499999,2_36,0.05
4,96.22532758326533,134.80368681373665,10,1,0,1004,22.144091606000003,2_36,0.05
5,265.17982564882504,246.63060774645191,12,2,0,1005,26.571154162,2_36,0.05
6,101.01170927186052,152.32150699553065,9,0,0,1006,20.69255154999999,2_36,0.05
7,113.91456880739207,73.91297354282084,9,0,0,1007,20.829574810999986,2_36,0.05
8,148.47510087012665,153.09669467478375,8,0,0,1008,18.664887365,2_36,0.05
9,110.51111678409316,70.06363606549195,9,0,0,1009,19.664608544999993,2_36,0.05
10,147.46714834300562,155.08054794599838,9,0,0,1010,21.67599326399997,2_36,0.05
11,60.211130162245716,88.91411921043763,9,0,0,1011,22.027730802999997,2_36,0.05
12,89.9679044225016,75.16194649624158,24,4,0,1012,53.69513082200001,2_36,0.05
13,241.8210015498022,243.15014566780974,12,2,0,1013,26.595233699999994,2_36,0.05
14,51.9190728386563,32.305144207636985,13,3,1,1014,27.070250936000036,2_36,0.05
15,165.2389770866138,122.171754515588,9,0,0,1015,20.63645858000001,2_36,0.05
16,118.20647014863621,131.7649891220224,14,2,0,1016,32.442098509000004,2_36,0.05
17,-9.287741883758954,10.844897739504134,11,0,0,1017,23.836458934000007,2_36,0.05
18,109.88240315736422,106.21597779088785,9,0,0,1018,19.70428560299996,2_36,0.05
19,136.49006558251486,80.43591872584513,5,0,0,1019,8.426581880000015,2_36,0.05
20,267.9198671356453,270.8947458361978,8,0,0,1020,18.060140138999998,2_36,0.05
21,50.23538241120856,63.189236698538906,7,0,0,1021,15.824176657999999,2_36,0.05
22,126.54516248860135,111.84063589202215,13,2,0,1022,29.22049168700005,2_36,0.05
23,134.17881048921296,127.181353332149,10,0,0,1023,22.165664028000037,2_36,0.05
24,73.98839136531785,122.3833130260326,18,0,0,1024,41.68517099499991,2_36,0.05
25,185.64483419397854,181.3318700735502,10,0,0,1025,23.013999041000034,2_36,0.05
26,92.70981088425498,87.50487730551815,9,0,0,1026,21.070534296000005,2_36,0.05
27,68.13561187310869,60.78143369793645,10,0,0,1027,22.845192429000008,2_36,0.05
28,-51.108667749769445,-59.36973013132896,24,2,0,1028,56.137365546999945,2_36,0.05
29,17.386484079897212,72.04731419106159,9,0,0,1029,21.168925691000027,2_36,0.05
30,20.608151157138174,68.47791788760243,8,0,0,1030,16.502714350999895,2_36,0.05
31,228.26643141487142,215.18311053054654,7,0,0,1031,15.736124451999899,2_36,0.05
32,-89.53732199380245,76.51491285139626,9,0,0,1032,20.168992624999987,2_36,0.05
33,234.40674514585135,214.07976151510348,10,0,0,1033,24.17043235899996,2_36,0.05
34,79.62822440480599,35.389907313314076,21,5,0,1034,49.52680166799996,2_36,0.05
35,37.376985859688325,29.89493079568769,20,4,0,1035,47.30841310400001,2_36,0.05
36,81.7087472374498,117.4205590203336,10,1,0,1036,23.614164136,2_36,0.05
37,71.83731936882702,80.80829144183458,11,0,0,1037,25.858352247000084,2_36,0.05
38,87.04411682691367,79.47998309998906,12,0,0,1038,29.123337064999987,2_36,0.05
39,169.1709035122766,130.45034213387063,9,0,0,1039,21.93948984999986,2_36,0.05
40,256.51980349722487,285.8704691491122,10,0,0,1040,23.808173004999844,2_36,0.05
41,102.09496398345249,136.56080726321252,14,2,0,1041,32.60657804399989,2_36,0.05
42,36.93413999423225,46.47668096567451,9,0,0,1042,15.995589210000162,2_36,0.05
43,76.57623986218412,99.18871229655616,5,0,0,1043,11.920016659000112,2_36,0.05
44,41.26314060964516,83.08205839675924,4,0,0,1044,7.275797311000133,2_36,0.05
45,60.39910763792225,63.84696299648306,11,0,0,1045,22.189631064999958,2_36,0.05
46,69.43385634318444,38.51379425155668,10,0,0,1046,14.965626100999998,2_36,0.05
47,204.39714653141291,171.9294202149779,4,0,0,1047,9.459049035999897,2_36,0.05
48,12.293000858055644,30.473971885705613,18,4,0,1048,34.40354361200002,2_36,0.05
49,52.11527123997793,55.976384708845906,7,0,0,1049,16.161189866000086,2_36,0.05
50,129.14394342580508,147.0766431197129,9,0,0,1050,16.144787408999946,2_36,0.05
51,130.75778148088293,155.87971579493788,9,0,0,1051,20.374615334000055,2_36,0.05
52,167.92943800137846,141.23410057149093,12,0,0,1052,23.792506975999913,2_36,0.05
53,271.08908990354576,291.6843189281886,5,0,0,1053,10.97398515299983,2_36,0.05
54,172.82317386673765,166.39762337323168,22,6,0,1054,41.086733573999936,2_36,0.05
55,195.0850464537052,234.75407207954075,13,3,1,1055,24.74625632099992,2_36,0.05
56,235.16980957306447,216.2331656781455,17,0,0,1056,29.85747281099998,2_36,0.05
57,26.790257889651233,87.14599355628424,7,0,0,1057,12.548561455000026,2_36,0.05
58,74.65651836110293,97.98814030630699,9,0,0,1058,13.095945668000013,2_36,0.05
59,122.65976947330586,154.92896487820093,17,0,0,1059,31.24772325700019,2_36,0.05
60,161.60297069135487,189.24983074647824,8,0,0,1060,15.300988049000125,2_36,0.05
61,163.62550234907144,147.42868012836635,8,0,0,1061,18.786649247000014,2_36,0.05
62,193.76601899638305,212.12014721657053,8,0,0,1062,19.24087529999997,2_36,0.05
63,158.55089688550396,128.47414135728815,10,0,0,1063,22.35432141399997,2_36,0.05
64,159.0751529263575,136.01801774759744,9,0,0,1064,12.865111467999895,2_36,0.05
65,199.63992546767471,220.21180895039942,11,1,0,1065,23.524428080000007,2_36,0.05
66,150.79754267451779,148.87357394299406,6,0,0,1066,13.082345001000022,2_36,0.05
67,40.23160021420332,43.418964318226706,8,0,0,1067,15.017165186999819,2_36,0.05
68,113.48047624457467,117.6902025344848,13,2,0,1068,25.07765043900008,2_36,0.05
69,45.10337134861395,54.826020068836904,19,1,0,1069,40.249648751999985,2_36,0.05
70,83.12269380074346,83.74942838716149,14,3,0,1070,27.97463603899996,2_36,0.05
71,120.36980731489251,119.408593473202,16,2,0,1071,35.90700162300004,2_36,0.05
72,33.85388337888699,28.31355396099513,21,6,0,1072,36.899122299000055,2_36,0.05
73,145.0644292021189,154.32329469483227,13,1,0,1073,29.05891322399998,2_36,0.05
74,88.77097216405537,47.78408427112757,13,0,0,1074,27.98976293099986,2_36,0.05
75,231.70722048710599,245.78094237180466,7,0,0,1075,16.052232297000046,2_36,0.05
76,116.3689309320861,71.84291743162296,9,0,0,1076,18.023191049999923,2_36,0.05
77,254.64227072230574,249.56925801037468,10,0,0,1077,14.385132684999917,2_36,0.05
78,221.0071139235208,227.3364717292558,9,0,0,1078,16.46763126499991,2_36,0.05
79,178.3287409228507,178.5565109476243,9,0,0,1079,12.763130154999999,2_36,0.05
