,Participant,Condition,Counterbalance,TrialId,Score,ExpectedScore,ClickedScore,NumClicks,Actions,TestEnv,OptimalScore,ClickAgreement,RepeatAgreement,StrictRepeatAgreement,TermAgreement,RepeatClicks,BmpsReward,BmpsClick,BmpsRepeatClicks,BmpsActions,Cost,Tau,BmpsGoalStrategy,GoalStrategy,Excluded
0,0,2,89,10,12.48,12.477287491118094,26.439999999999998,9,"['16', '31', '46', '1', '15', '7', '14', '11', '15']",10,16.204636134124353,0.3,0.0,0.0,0.9,1,15.72788898152567,22,6,"[15, 30, 45, 39, 40, 32, 33, 34, 41, 42, 43, 44, 36, 37, 36, 33, 37, 34, 34, 60, 33, 61]",0.04,0.0079,True,False,False
1,0,2,89,11,4.51,4.507037807511532,-5.49,14,"['30', '45', '60', '15', '28', '29', '25', '21', '18', '17', '24', '22', '20', '19']",11,4.50703780751153,0.5333333333333333,0.0,0.0,0.4642857142857143,0,1.2225075361127842,17,0,"[15, 30, 45, 54, 55, 56, 58, 57, 60, 24, 25, 28, 26, 29, 17, 27, 61]",0.04,0.0079,True,True,False
2,0,2,89,12,2.4,2.397754090359787,25.310000000000002,13,"['30', '45', '60', '15', '58', '55', '51', '52', '47', '48', '59', '57', '56']",12,2.3977540903597867,0.5714285714285714,,,0.9285714285714286,0,5.902819040929252,26,10,"[15, 30, 45, 54, 47, 48, 49, 51, 52, 49, 51, 47, 52, 55, 56, 57, 58, 59, 47, 58, 57, 60, 51, 49, 52, 61]",0.04,0.0079,True,True,False
3,0,2,89,13,7.99,7.984289816693027,15.400000000000002,9,"['45', '43', '42', '39', '36', '37', '32', '34', '44']",13,10.981012154897622,0.4,,,0.9,0,34.69594079060103,8,0,"[15, 9, 10, 11, 13, 2, 12, 61]",0.04,0.0079,True,True,False
4,0,2,89,14,22.93,22.93844656348282,31.869999999999997,17,"['45', '30', '15', '58', '54', '55', '59', '56', '51', '47', '48', '47', '47', '47', '47', '47', '47']",14,22.938446563482817,0.7222222222222222,0.7142857142857143,0.14285714285714285,0.47058823529411764,6,15.935870394569518,15,4,"[15, 30, 45, 54, 55, 56, 47, 48, 48, 49, 50, 47, 48, 47, 61]",0.04,0.0079,True,True,False
5,0,2,89,15,16.43,16.424595327565218,18.12,6,"['45', '43', '42', '41', '36', '32']",15,16.424595327565218,0.8571428571428571,0.0,0.0,0.8571428571428571,0,21.220318502276363,21,6,"[15, 30, 45, 39, 32, 33, 34, 35, 36, 40, 41, 44, 43, 42, 42, 41, 41, 32, 42, 39, 61]",0.04,0.0079,True,True,False
6,0,2,89,16,38.82,38.81796583830732,30.959999999999997,12,"['45', '43', '40', '39', '39', '39', '39', '39', '39', '36', '33', '37']",16,38.817965838307316,0.46153846153846156,0.0,0.0,0.9230769230769231,5,32.90761188771579,19,5,"[15, 9, 10, 11, 14, 13, 9, 14, 12, 13, 2, 3, 4, 5, 11, 4, 6, 7, 61]",0.04,0.0079,True,True,False
7,0,2,89,17,19.9,19.89867733034102,15.840000000000002,10,"['30', '45', '15', '60', '28', '27', '26', '21', '20', '19']",17,19.89867733034102,0.6363636363636364,,,0.9090909090909091,0,24.29812617253197,16,2,"[15, 30, 24, 25, 26, 28, 27, 17, 27, 18, 19, 20, 21, 22, 26, 61]",0.04,0.0079,True,True,False
8,0,2,89,18,55.86,55.86127336755686,56.410000000000004,9,"['30', '28', '25', '21', '20', '19', '20', '20', '20']",18,55.86127336755686,0.7,0.0,0.0,0.9,3,22.780251052555577,17,4,"[15, 9, 2, 3, 10, 11, 12, 13, 14, 12, 9, 14, 4, 5, 6, 13, 61]",0.04,0.0079,True,True,False
9,0,2,89,19,36.93,36.93012554572921,59.15,22,"['30', '45', '15', '60', '28', '27', '26', '21', '17', '18', '22', '19', '21', '21', '17', '20', '26', '19', '19', '19', '19', '19']",19,36.93012554572921,0.391304347826087,0.5,0.08333333333333333,0.9565217391304348,9,39.82339504388861,24,13,"[15, 30, 24, 17, 18, 18, 17, 17, 25, 26, 27, 29, 28, 24, 27, 28, 29, 27, 26, 29, 26, 24, 28, 61]",0.04,0.0079,True,True,False
10,1,0,42,10,23.65,23.642790920716113,12.040000000000001,15,"['30', '23', '15', '8', '28', '29', '26', '21', '24', '20', '22', '19', '16', '17', '25']",10,23.642790920716116,0.375,0.0,0.0,0.9375,0,15.21686827118115,24,7,"[15, 30, 45, 39, 40, 32, 33, 36, 34, 43, 41, 42, 44, 60, 37, 36, 37, 33, 34, 37, 36, 35, 35, 61]",0.05,0.006,True,True,False
11,1,0,42,11,9.18,9.17727621483376,13.189999999999998,21,"['15', '8', '23', '30', '38', '45', '53', '60', '28', '24', '27', '29', '18', '22', '21', '17', '20', '16', '19', '25', '26']",11,9.17727621483376,0.36363636363636365,0.0,0.0,0.9545454545454546,0,-1.8413624437781118,19,3,"[15, 30, 45, 54, 55, 56, 59, 60, 24, 25, 26, 27, 28, 29, 17, 15, 30, 60, 61]",0.05,0.006,True,True,False
12,1,0,42,12,18.21,18.207848465473145,46.10000000000001,16,"['23', '38', '53', '8', '60', '51', '52', '48', '49', '46', '57', '59', '58', '55', '56', '54']",12,18.207848465473145,0.23529411764705882,,,0.9411764705882353,0,1.0116141768981517,29,13,"[15, 30, 45, 54, 47, 58, 55, 48, 49, 51, 52, 52, 49, 47, 51, 47, 56, 57, 59, 52, 58, 54, 57, 60, 59, 54, 57, 45, 61]",0.05,0.006,True,False,False
13,1,0,42,13,41.71,41.71141943734015,45.699999999999996,19,"['30', '23', '45', '38', '53', '60', '8', '15', '1', '12', '7', '6', '3', '2', '4', '5', '14', '13', '9']",13,41.711419437340155,0.4,,,0.95,0,34.71228900255754,8,0,"[15, 9, 10, 11, 13, 2, 12, 61]",0.05,0.006,True,True,False
14,1,0,42,14,0.58,0.5919996241828174,13.09,49,"['30', '23', '8', '15', '45', '38', '60', '53', '58', '54', '55', '51', '48', '46', '49', '52', '47', '57', '59', '50', '31', '43', '40', '39', '44', '42', '41', '37', '35', '34', '33', '36', '32', '11', '13', '10', '9', '6', '1', '2', '3', '5', '7', '4', '15', '15', '8', '8', '1']",14,0.5919996241828174,0.1,0.21739130434782608,0.0,0.98,5,16.421304347826087,11,1,"[15, 30, 45, 54, 55, 56, 47, 51, 48, 47, 61]",0.05,0.006,True,True,False
15,1,0,42,15,3.64,3.646986747268077,1.7000000000000002,44,"['31', '38', '45', '30', '23', '16', '8', '1', '15', '53', '60', '53', '53', '36', '37', '34', '33', '32', '43', '40', '44', '41', '42', '30', '30', '30', '30', '1', '1', '1', '1', '1', '1', '1', '4', '6', '3', '2', '5', '7', '13', '9', '14', '12']",15,7.766013427109974,0.08888888888888889,0.4583333333333333,0.0,0.9777777777777777,13,21.840146321070236,21,6,"[15, 30, 45, 39, 32, 33, 34, 40, 41, 43, 42, 44, 36, 41, 42, 41, 42, 35, 42, 32, 61]",0.05,0.006,True,False,False
16,1,0,42,16,19.03,19.042373472116118,0.7599999999999998,53,"['30', '45', '38', '39', '43', '40', '31', '35', '32', '36', '37', '34', '33', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '35', '35', '35', '35', '35', '35', '36', '36', '36', '36', '32', '32', '40', '40', '43', '43', '43', '43', '40', '40', '40', '40', '40', '36', '36', '35', '37', '37', '37']",16,21.46112347211612,0.3148148148148148,0.125,0.05,0.484375,40,26.9202990136462,21,7,"[15, 9, 13, 10, 11, 14, 11, 2, 3, 4, 5, 5, 4, 6, 7, 6, 9, 13, 2, 12, 61]",0.05,0.006,True,True,False
17,1,0,42,17,29.62,29.622509590792838,23.150000000000002,23,"['38', '45', '30', '23', '15', '8', '60', '53', '38', '21', '22', '19', '19', '19', '18', '16', '20', '28', '29', '26', '25', '26', '27']",17,29.62250959079284,0.16666666666666666,0.0,0.0,0.9583333333333334,4,22.911032318065562,15,2,"[15, 30, 24, 25, 26, 28, 27, 17, 27, 26, 21, 19, 20, 22, 61]",0.05,0.006,True,False,False
18,1,0,42,18,47.51,47.515326693271014,58.470000000000006,23,"['30', '23', '28', '25', '24', '27', '29', '26', '26', '26', '21', '19', '18', '16', '22', '20', '22', '17', '17', '17', '17', '16', '16']",18,50.039076693271014,0.25,0.42857142857142855,0.0,0.9583333333333334,8,52.86696930946292,32,11,"[15, 9, 2, 3, 10, 11, 12, 13, 14, 14, 12, 13, 9, 30, 24, 25, 26, 27, 29, 17, 27, 26, 18, 17, 18, 17, 18, 18, 19, 22, 21, 61]",0.05,0.006,True,True,False
19,1,0,42,19,43.02,43.01675511508951,80.27,19,"['30', '23', '45', '38', '24', '28', '28', '28', '22', '19', '16', '19', '19', '21', '18', '21', '21', '17', '20']",19,43.01675511508951,0.25,0.0,0.0,0.95,6,37.62387468030691,22,9,"[15, 30, 24, 17, 21, 19, 22, 20, 19, 28, 26, 27, 29, 28, 29, 27, 24, 29, 27, 24, 28, 61]",0.05,0.006,True,True,False
20,2,2,5,10,14.56,14.563202377804842,12.520000000000001,6,"['38', '23', '15', '16', '30', '53']",10,14.563202377804842,0.0,,,0.8571428571428571,0,14.775830303050395,31,15,"[15, 30, 45, 39, 40, 32, 33, 34, 41, 42, 43, 44, 37, 36, 37, 36, 60, 34, 33, 34, 37, 33, 36, 36, 34, 37, 33, 34, 33, 36, 61]",0.05,0.0058,True,False,False
21,2,2,5,11,0.3,0.3030496958815305,14.780000000000001,6,"['23', '45', '53', '8', '30', '16']",11,6.0726582278481,0.2857142857142857,,,0.8571428571428571,0,0.4563026946101797,19,2,"[15, 30, 45, 54, 55, 56, 58, 57, 60, 24, 25, 26, 27, 29, 17, 15, 28, 60, 61]",0.05,0.0058,True,False,False
22,2,2,5,12,10.79,10.788295051856307,44.050000000000004,6,"['23', '38', '53', '60', '52', '51']",12,10.788295051856307,0.0,,,0.8571428571428571,0,-0.8268969341790182,29,13,"[15, 30, 45, 54, 47, 58, 55, 48, 49, 52, 51, 52, 47, 51, 49, 47, 49, 56, 57, 59, 54, 58, 59, 57, 60, 57, 45, 56, 61]",0.05,0.0058,True,False,False
23,2,2,5,13,26.62,26.617922830562755,20.89,5,"['23', '38', '53', '8', '15']",13,26.617922830562755,0.16666666666666666,,,0.8333333333333334,0,34.696897458830954,8,0,"[15, 9, 10, 11, 12, 2, 13, 61]",0.05,0.0058,True,False,False
24,2,2,5,14,-10.98,-10.989218216073624,-12.82,9,"['23', '38', '53', '8', '30', '60', '45', '15', '31']",14,-10.989218216073626,0.3,,,0.9,0,6.312758436892617,21,6,"[15, 30, 45, 54, 60, 39, 40, 41, 43, 42, 41, 42, 32, 44, 42, 41, 33, 32, 33, 36, 61]",0.05,0.0058,True,False,False
25,2,2,5,15,7.83,7.830724416653959,-8.999999999999998,7,"['23', '38', '53', '8', '30', '15', '60']",15,7.830724416653959,0.125,,,0.875,0,21.460256665196198,21,6,"[15, 30, 45, 39, 32, 33, 34, 40, 41, 44, 42, 43, 36, 41, 42, 42, 41, 42, 35, 32, 61]",0.05,0.0058,True,False,False
26,2,2,5,16,9.16,9.163037974683544,15.97,3,"['23', '8', '38']",16,9.163037974683544,0.0,,,0.75,0,27.844763479815498,17,3,"[15, 9, 10, 11, 13, 14, 11, 2, 3, 4, 5, 4, 6, 7, 13, 12, 61]",0.05,0.0058,True,False,False
27,2,2,5,17,7.84,7.8343469128295835,-2.3099999999999996,6,"['23', '38', '53', '60', '19', '22']",17,7.8343469128295835,0.14285714285714285,,,0.8571428571428571,0,24.10787249076764,16,2,"[15, 30, 24, 25, 26, 27, 29, 17, 28, 26, 27, 21, 19, 20, 22, 61]",0.05,0.0058,True,False,False
28,2,2,5,18,1.32,1.311569841357581,7.0600000000000005,12,"['38', '23', '8', '53', '16', '34', '52', '56', '55', '54', '51', '50']",18,1.311569841357581,0.0,,,0.9230769230769231,0,55.27121595326247,32,14,"[15, 9, 2, 3, 13, 11, 12, 14, 13, 9, 30, 24, 25, 26, 28, 17, 18, 27, 29, 29, 26, 18, 17, 18, 17, 17, 28, 18, 24, 27, 27, 61]",0.05,0.0058,True,False,False
29,2,2,5,19,17.46,17.454571333812392,24.009999999999998,5,"['38', '23', '24', '21', '20']",19,17.45457133381239,0.5,,,0.8333333333333334,0,37.17629291398213,22,9,"[15, 30, 24, 17, 21, 19, 22, 20, 19, 28, 26, 27, 29, 24, 28, 27, 29, 24, 29, 27, 28, 61]",0.05,0.0058,True,False,False
30,3,0,86,10,1.04,1.0415648815729575,9.51,6,"['16', '1', '31', '46', '36', '38']",10,1.0415648815729575,0.0,,,0.8571428571428571,0,14.73431699830167,21,5,"[15, 30, 45, 39, 40, 32, 33, 34, 41, 42, 43, 44, 60, 37, 36, 37, 33, 36, 34, 34, 61]",0.05,0.0051,True,False,False
31,3,0,86,11,5.71,5.7064633412137855,10.810000000000002,9,"['1', '16', '31', '46', '8', '7', '13', '9', '12']",11,5.706463341213785,0.0,,,0.9,0,-2.1215810074591612,16,3,"[15, 30, 45, 54, 60, 24, 25, 26, 27, 15, 28, 29, 17, 30, 60, 61]",0.05,0.0051,True,False,False
32,3,0,86,12,-0.17,-0.1690687361419069,-3.7600000000000002,7,"['1', '16', '31', '46', '11', '3', '10']",12,-0.1690687361419069,0.0,,,0.875,0,3.0102196581398344,24,8,"[15, 30, 45, 54, 47, 55, 56, 57, 59, 58, 48, 49, 52, 51, 49, 52, 47, 51, 49, 60, 59, 57, 52, 61]",0.05,0.0051,True,False,False
33,3,0,86,13,18.41,18.41153213609198,14.999999999999998,5,"['1', '16', '31', '46', '55']",13,18.41153213609198,0.0,,,0.8333333333333334,0,39.13998201201157,8,0,"[15, 9, 10, 11, 12, 2, 14, 61]",0.05,0.0051,True,False,False
34,3,0,86,14,6.4,6.401804525631048,11.35,11,"['1', '16', '31', '46', '41', '33', '40', '34', '44', '43', '37']",14,7.519055079954772,0.0,,,0.9166666666666666,0,5.805142056710072,21,4,"[15, 30, 45, 54, 60, 39, 40, 41, 43, 42, 41, 42, 32, 44, 41, 33, 33, 34, 35, 36, 61]",0.05,0.0051,True,False,False
35,3,0,86,15,6.76,6.76082568537907,-17.94,17,"['1', '16', '31', '46', '8', '11', '6', '10', '14', '13', '9', '23', '25', '21', '19', '22', '26']",15,6.76082568537907,0.0,,,0.9444444444444444,0,20.02062174430388,20,6,"[15, 30, 45, 39, 43, 41, 42, 32, 33, 34, 44, 36, 42, 41, 41, 42, 42, 35, 32, 61]",0.05,0.0051,True,False,False
36,3,0,86,16,15.42,15.42176296970676,5.51,12,"['16', '1', '19', '25', '26', '18', '17', '20', '27', '24', '29', '28']",16,15.42176296970676,0.15384615384615385,,,0.9230769230769231,0,27.44878653182995,22,8,"[15, 9, 10, 11, 14, 13, 13, 11, 2, 3, 4, 5, 5, 4, 6, 7, 7, 6, 2, 14, 12, 61]",0.05,0.0051,True,False,False
37,3,0,86,17,8.18,8.179561239923057,8.520000000000001,14,"['1', '16', '31', '46', '20', '18', '24', '28', '29', '27', '26', '25', '19', '22']",17,8.179561239923057,0.0,,,0.9333333333333333,0,22.050369981478255,15,2,"[15, 30, 24, 25, 26, 28, 27, 17, 26, 27, 21, 19, 20, 22, 61]",0.05,0.0051,True,False,False
38,3,0,86,18,9.5,9.49318732470889,22.159999999999997,17,"['16', '1', '31', '46', '33', '37', '43', '41', '40', '34', '3', '7', '13', '11', '14', '10', '5']",18,9.49318732470889,0.0,,,0.9444444444444444,0,55.04597847500327,30,10,"[15, 9, 2, 3, 13, 11, 12, 14, 14, 12, 9, 13, 30, 24, 25, 26, 27, 28, 17, 21, 19, 29, 24, 28, 29, 27, 26, 22, 27, 61]",0.05,0.0051,True,False,False
39,3,0,86,19,7.67,7.673598772411564,12.73,12,"['1', '16', '31', '46', '37', '36', '22', '21', '29', '28', '44', '43']",19,7.673598772411566,0.0,,,0.9230769230769231,0,35.45811155733256,22,8,"[15, 30, 24, 17, 21, 19, 22, 20, 19, 25, 26, 27, 28, 29, 24, 29, 27, 28, 24, 28, 27, 61]",0.05,0.0051,True,False,False
40,4,2,11,10,-0.07,-0.07,-0.07,1,['16'],10,-0.07,0.0,,,0.5,0,14.318759398496239,21,5,"[15, 30, 45, 39, 40, 32, 33, 34, 41, 42, 43, 44, 60, 36, 37, 37, 33, 36, 34, 34, 61]",0.07,0.0052,True,False,False
41,4,2,11,11,0.0,0.0,0.0,0,[],11,0.0,0.0,,,0.0,0,0.2176491510352716,15,2,"[15, 30, 45, 54, 60, 24, 25, 26, 27, 15, 28, 29, 17, 60, 61]",0.07,0.0052,True,True,False
42,4,2,11,12,-0.07,-0.07,-0.07,1,['37'],12,-0.07,0.0,,,0.5,0,11.838493121713302,36,20,"[15, 30, 45, 54, 47, 55, 56, 57, 59, 58, 51, 49, 59, 54, 57, 60, 58, 59, 54, 57, 52, 51, 47, 49, 52, 47, 51, 49, 45, 52, 48, 56, 30, 60, 52, 61]",0.07,0.0052,True,False,False
43,4,2,11,13,-0.07,-0.07,-0.07,1,['45'],13,4.076493506493506,0.5,,,0.5,0,34.47401384595842,8,0,"[15, 9, 10, 11, 13, 2, 12, 61]",0.07,0.0052,True,True,False
44,4,2,11,14,-0.21,-0.21000000000000002,-0.21000000000000002,3,"['23', '38', '31']",14,-0.21000000000000002,0.0,,,0.75,0,3.2902438535646286,21,4,"[15, 30, 45, 54, 60, 39, 40, 41, 44, 42, 41, 42, 32, 41, 33, 33, 34, 35, 37, 43, 61]",0.07,0.0052,True,False,False
45,4,2,11,15,-2.1,-2.103982300884955,-7.5600000000000005,1,['31'],15,-0.07,0.0,,,0.5,0,47.69369104622384,30,8,"[15, 30, 45, 39, 43, 41, 42, 32, 33, 34, 44, 35, 37, 41, 42, 41, 42, 60, 45, 60, 54, 58, 55, 47, 48, 49, 50, 55, 54, 61]",0.07,0.0052,True,False,False
46,4,2,11,16,2.69,2.692389380530973,-1.4900000000000002,2,"['31', '16']",16,2.692389380530973,0.0,,,0.6666666666666666,0,27.518489855046326,22,8,"[15, 9, 10, 11, 13, 14, 9, 13, 14, 12, 11, 2, 3, 4, 5, 5, 4, 7, 6, 6, 2, 61]",0.07,0.0052,True,False,False
47,4,2,11,17,0.0,0.0,0.0,0,[],17,0.0,0.0,,,0.0,0,21.819777059064297,12,2,"[15, 30, 24, 25, 26, 27, 29, 17, 28, 26, 27, 61]",0.07,0.0052,True,True,False
48,4,2,11,18,0.77,0.77,-10.360000000000001,2,"['38', '23']",18,0.77,0.0,,,0.6666666666666666,0,53.62669113985094,28,7,"[15, 9, 2, 3, 10, 11, 12, 14, 13, 9, 13, 30, 24, 25, 26, 27, 28, 17, 21, 19, 29, 28, 27, 24, 29, 26, 22, 61]",0.07,0.0052,True,False,False
49,4,2,11,19,0.0,0.0,0.0,0,[],19,0.0,0.0,,,0.0,0,34.53450064555327,9,3,"[15, 30, 24, 17, 18, 18, 17, 17, 61]",0.07,0.0052,True,True,False
50,6,2,41,10,16.63,16.627784036433365,9.4,6,"['38', '45', '40', '43', '33', '36']",10,16.627784036433365,0.5714285714285714,,,0.8571428571428571,0,15.035234064491938,33,16,"[15, 30, 45, 39, 40, 32, 33, 60, 36, 34, 43, 41, 42, 44, 37, 33, 36, 37, 34, 34, 37, 36, 35, 35, 33, 33, 37, 34, 36, 33, 34, 36, 61]",0.04,0.0047,True,False,False
51,6,2,41,11,8.15,8.14999771720769,-3.01,9,"['8', '15', '60', '53', '48', '51', '42', '34', '32']",11,8.14999771720769,0.2,,,0.9,0,-2.184291461551064,16,3,"[15, 30, 45, 54, 60, 24, 25, 15, 28, 26, 27, 30, 60, 17, 29, 61]",0.04,0.0047,True,False,False
52,6,2,41,12,2.76,2.756104186641099,6.640000000000001,8,"['15', '45', '21', '57', '48', '47', '51', '59']",12,2.756104186641099,0.2222222222222222,,,0.8888888888888888,0,17.80657960360613,25,9,"[15, 30, 45, 54, 47, 60, 55, 56, 57, 58, 59, 48, 49, 51, 57, 52, 49, 52, 47, 51, 47, 49, 52, 60, 61]",0.04,0.0047,True,False,False
53,6,2,41,13,9.45,9.445085034013605,16.310000000000002,14,"['10', '5', '24', '17', '22', '28', '29', '19', '40', '37', '45', '35', '44', '32']",13,9.445085034013605,0.0,,,0.9333333333333333,0,34.56589470239997,8,0,"[15, 9, 10, 11, 12, 2, 13, 61]",0.04,0.0047,True,False,False
54,6,2,41,14,0.66,0.6631102910963038,-4.390000000000001,18,"['60', '45', '30', '15', '45', '41', '42', '33', '43', '32', '59', '48', '60', '60', '60', '60', '60', '37']",14,0.6631102910963034,0.3684210526315789,0.45454545454545453,0.0,0.9473684210526315,6,5.5812775367797,21,6,"[15, 30, 45, 54, 60, 39, 40, 41, 43, 42, 42, 41, 32, 44, 42, 41, 33, 32, 33, 36, 61]",0.04,0.0047,True,True,False
55,6,2,41,15,23.04,23.045605168241792,6.290000000000002,9,"['8', '23', '38', '17', '20', '24', '27', '28', '29']",15,23.045605168241792,0.1,,,0.9,0,33.540018338431565,20,1,"[15, 30, 45, 39, 43, 41, 32, 33, 34, 42, 60, 54, 55, 47, 48, 49, 50, 58, 54, 61]",0.04,0.0047,True,False,False
56,6,2,41,16,19.16,19.155229211371346,-2.449999999999999,12,"['8', '23', '38', '53', '60', '30', '30', '54', '57', '50', '47', '59']",16,19.15522921137135,0.38461538461538464,0.0,0.0,0.45454545454545453,1,26.80654607292087,24,10,"[15, 9, 13, 10, 11, 14, 9, 11, 2, 3, 4, 5, 5, 4, 6, 7, 7, 2, 13, 6, 14, 12, 3, 61]",0.04,0.0047,True,False,False
57,6,2,41,17,22.33,22.332667214536823,11.21,14,"['15', '30', '45', '60', '24', '42', '27', '39', '17', '20', '32', '35', '38', '23']",17,24.067566543395884,0.2,0.0,0.0,0.9333333333333333,0,25.64891043788714,22,6,"[15, 30, 24, 25, 26, 27, 29, 17, 28, 27, 26, 21, 19, 20, 22, 27, 26, 26, 45, 60, 29, 61]",0.04,0.0047,True,True,False
58,6,2,41,18,48.27,48.2836704066414,51.940000000000005,11,"['60', '45', '30', '15', '24', '27', '20', '17', '22', '21', '28']",18,49.40872633505304,0.3333333333333333,,,0.9166666666666666,0,55.177192006967395,43,23,"[15, 9, 2, 3, 13, 11, 12, 14, 12, 9, 14, 13, 30, 24, 25, 26, 27, 28, 17, 29, 28, 24, 29, 26, 21, 19, 22, 27, 29, 28, 27, 24, 28, 27, 24, 29, 24, 27, 29, 28, 29, 27, 61]",0.04,0.0047,True,True,False
59,6,2,41,19,38.38,38.38333987733796,63.19,16,"['15', '30', '45', '60', '53', '38', '23', '8', '18', '19', '17', '20', '25', '26', '24', '27']",19,38.38333987733796,0.29411764705882354,,,0.9411764705882353,0,34.310077541687164,28,14,"[15, 30, 24, 17, 18, 17, 18, 18, 17, 17, 19, 21, 22, 20, 19, 28, 26, 27, 29, 24, 28, 27, 29, 28, 24, 27, 21, 61]",0.04,0.0047,True,True,False
60,7,2,4,10,13.2,13.206433541613837,23.610000000000003,13,"['31', '16', '1', '46', '1', '8', '15', '15', '5', '2', '2', '6', '13']",10,13.206433541613835,0.07142857142857142,0.0,0.0,0.9285714285714286,3,17.205445916671028,29,13,"[15, 30, 45, 39, 40, 32, 33, 60, 34, 41, 42, 43, 44, 37, 36, 37, 34, 36, 33, 36, 33, 34, 44, 43, 40, 42, 42, 41, 61]",0.04,0.0046,True,False,False
61,7,2,4,11,9.14,9.149163530036155,21.45,24,"['1', '16', '31', '46', '16', '1', '23', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '20', '22', '25', '28', '28']",11,11.975327913597798,0.12,0.0,0.0,0.96,14,-2.2395242520514356,16,3,"[15, 30, 45, 54, 60, 15, 24, 25, 26, 27, 30, 60, 17, 28, 29, 61]",0.04,0.0046,True,False,False
62,7,2,4,12,24.53,24.522059643832563,50.44,18,"['1', '16', '31', '46', '1', '1', '5', '8', '23', '38', '53', '46', '46', '50', '47', '58', '60', '60']",12,24.522059643832563,0.05263157894736842,0.0,0.0,0.9473684210526315,5,13.947119120817895,34,18,"[15, 30, 45, 54, 47, 60, 55, 56, 57, 58, 59, 48, 49, 59, 58, 57, 51, 54, 58, 54, 57, 60, 52, 49, 47, 52, 51, 51, 49, 52, 47, 51, 56, 61]",0.04,0.0046,True,False,False
63,7,2,4,13,37.73,37.72114075941613,1.079999999999996,59,"['1', '16', '31', '46', '31', '38', '38', '38', '38', '38', '45', '35', '35', '35', '35', '35', '35', '35', '35', '32', '32', '32', '32', '33', '33', '33', '33', '34', '34', '34', '34', '34', '37', '37', '37', '37', '37', '37', '37', '37', '37', '37', '37', '37', '33', '33', '33', '33', '33', '33', '33', '33', '33', '53', '60', '50', '52', '55', '58']",13,37.72114075941613,0.05,0.0,0.0,0.9833333333333333,42,34.53168319333039,8,0,"[15, 9, 10, 11, 12, 2, 13, 61]",0.04,0.0046,True,False,False
64,7,2,4,14,-0.19,-0.1887958892512831,-7.17,139,"['46', '31', '16', '1', '8', '23', '38', '53', '60', '45', '30', '15', '38', '38', '38', '53', '60', '60', '60', '8', '8', '8', '23', '16', '16', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '38', '38', '38', '38', '38', '38', '15', '1', '1', '1', '8', '30', '30', '30', '30', '30', '30', '30', '27', '29', '29', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '46', '60', '60', '60', '60', '60', '60', '60', '60', '38', '38', '38', '35', '37', '41', '44', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '38', '38', '38', '37', '37', '37', '35', '33', '36', '45', '41', '41', '41', '41', '41', '41', '41', '41', '42']",14,-0.188795889251284,0.04285714285714286,0.39166666666666666,0.0,0.9928571428571429,118,5.525315987520303,20,6,"[15, 30, 45, 60, 39, 40, 41, 43, 42, 41, 42, 32, 44, 42, 41, 33, 32, 33, 36, 61]",0.04,0.0046,True,False,False
65,7,2,4,15,16.22,16.2243677033929,6.950000000000001,52,"['1', '16', '31', '46', '53', '38', '23', '8', '30', '15', '45', '30', '60', '53', '53', '46', '53', '53', '53', '53', '53', '50', '52', '55', '58', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '53', '46']",15,23.272449895173715,0.05660377358490566,0.0,0.0,0.9811320754716981,36,33.61159520751987,20,2,"[15, 30, 45, 39, 43, 41, 32, 33, 34, 60, 54, 55, 47, 48, 49, 50, 58, 55, 54, 61]",0.04,0.0046,True,False,False
66,7,2,4,16,13.31,13.329117475784582,2.640000000000004,121,"['1', '16', '31', '46', '53', '38', '23', '8', '15', '30', '27', '45', '60', '38', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '31', '38', '38', '38', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '8', '8', '5', '7', '7', '5', '5', '5', '7', '2', '3', '4', '7', '10', '13', '10', '11', '14', '14', '12', '9', '6', '20', '22', '29', '29', '26', '25', '29', '29', '29', '29', '29', '29', '29', '29', '29', '29', '29', '29', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '30', '46', '50', '52', '55', '58', '56', '59', '57', '54']",16,13.329117475784585,0.04918032786885246,0.47959183673469385,0.0,0.9918032786885246,83,27.620037286247108,21,7,"[15, 9, 10, 11, 13, 14, 14, 9, 13, 12, 11, 2, 3, 4, 5, 4, 7, 6, 7, 6, 61]",0.04,0.0046,True,False,False
