,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,Tau,Cost,MaxActions,Steps,RolloutDepth,ExplorationCoeff,Discretize,Bins,EnvType
0,84.82545344626315,79.11108895681738,13,0,0,2850,265.5133787,0.005,1.0,200,5000,0,50.0,True,4,5_90
1,158.06445757911635,161.379482859134,16,0,0,2851,291.0862511,0.005,1.0,200,5000,0,50.0,True,4,5_90
2,64.97728969975694,47.083753283772396,11,0,0,2852,216.76656254,0.005,1.0,200,5000,0,50.0,True,4,5_90
3,266.84875734055197,244.44937394363095,11,0,0,2853,228.28229919,0.005,1.0,200,5000,0,50.0,True,4,5_90
4,246.6888456556439,309.3203099515305,9,0,0,2854,186.40175267999984,0.005,1.0,200,5000,0,50.0,True,4,5_90
5,442.4378186009204,488.13423245089626,5,0,0,2855,107.69044944000007,0.005,1.0,200,5000,0,50.0,True,4,5_90
6,170.32983834126867,182.73614572083395,15,0,0,2856,271.99688431000004,0.005,1.0,200,5000,0,50.0,True,4,5_90
7,187.17141174269238,179.74812869223933,10,0,0,2857,187.70259909000015,0.005,1.0,200,5000,0,50.0,True,4,5_90
8,214.49567876376156,232.6927805329376,19,0,0,2858,335.28580310999973,0.005,1.0,200,5000,0,50.0,True,4,5_90
9,190.59767077282734,157.67290336399145,12,0,0,2859,205.58996512000022,0.005,1.0,200,5000,0,50.0,True,4,5_90
10,156.97169969895245,173.3200390791777,11,0,0,2860,195.54486494000002,0.005,1.0,200,5000,0,50.0,True,4,5_90
11,96.76659358150954,82.0544013909614,9,0,0,2861,162.47607249999965,0.005,1.0,200,5000,0,50.0,True,4,5_90
12,457.7648438872886,442.07422805311325,9,0,0,2862,152.93932380000024,0.005,1.0,200,5000,0,50.0,True,4,5_90
13,21.89233137845551,42.35875869016074,26,1,0,2863,415.03103452000005,0.005,1.0,200,5000,0,50.0,True,4,5_90
14,107.78286422683844,120.76577931984949,16,0,0,2864,240.4290052199999,0.005,1.0,200,5000,0,50.0,True,4,5_90
15,291.8355639382132,262.14880782736213,9,0,0,2865,135.33693692999987,0.005,1.0,200,5000,0,50.0,True,4,5_90
16,171.43001264126875,172.97513578360906,13,0,0,2866,201.33008004999965,0.005,1.0,200,5000,0,50.0,True,4,5_90
17,177.40722546259377,208.56634823414288,12,0,0,2867,179.97465567000017,0.005,1.0,200,5000,0,50.0,True,4,5_90
18,166.58617908477345,129.26379432026826,8,0,0,2868,140.95867048000036,0.005,1.0,200,5000,0,50.0,True,4,5_90
19,184.56202379881302,186.41518723441646,13,2,0,2869,218.58497157999955,0.005,1.0,200,5000,0,50.0,True,4,5_90
20,165.6279762213748,142.54674438498162,13,0,0,2870,222.12364295000043,0.005,1.0,200,5000,0,50.0,True,4,5_90
21,145.12880044896855,127.13836267608275,19,0,0,2871,290.33008818000053,0.005,1.0,200,5000,0,50.0,True,4,5_90
22,105.40860983054452,105.34704751871342,13,1,0,2872,211.9766932600005,0.005,1.0,200,5000,0,50.0,True,4,5_90
23,151.77038071977256,206.32785957410965,11,0,0,2873,175.16591438999967,0.005,1.0,200,5000,0,50.0,True,4,5_90
