,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,Tau,Cost,MaxActions,Steps,RolloutDepth,ExplorationCoeff,Discretize,Bins,EnvType
0,-53.82597471742081,-10.050000000000008,201,190,14,1000,3.428841802,0.005,0.05,200,10,3,100.0,True,4,3_54
1,-61.134880014669896,-10.050000000000008,201,190,17,1001,3.2043969740000007,0.005,0.05,200,10,3,100.0,True,4,3_54
2,33.60239567414182,-0.7404806495134875,201,190,25,1002,3.2198947570000005,0.005,0.05,200,10,3,100.0,True,4,3_54
3,57.93477405279412,69.71874858905694,201,190,18,1003,3.372810488999999,0.005,0.05,200,10,3,100.0,True,4,3_54
4,-1.3605594981313303,-4.831867207419516,201,190,22,1004,3.2223375029999985,0.005,0.05,200,10,3,100.0,True,4,3_54
5,163.20205915844758,-10.050000000000008,201,190,18,1005,3.305712176,0.005,0.05,200,10,3,100.0,True,4,3_54
6,91.41170927186053,93.75559953166531,201,191,22,1006,3.259440253000001,0.005,0.05,200,10,3,100.0,True,4,3_54
7,104.31456880739208,101.20573237178714,201,190,34,1007,3.3871549839999986,0.005,0.05,200,10,3,100.0,True,4,3_54
8,-60.63629488922299,-10.050000000000008,201,190,15,1008,3.187723811999998,0.005,0.05,200,10,3,100.0,True,4,3_54
9,100.91111678409317,101.09240581109738,201,190,23,1009,3.2893216129999985,0.005,0.05,200,10,3,100.0,True,4,3_54
10,6.000291167499533,-0.2373398929663832,201,190,23,1010,3.374049104000001,0.005,0.05,200,10,3,100.0,True,4,3_54
11,48.44599779638957,46.71067191894554,201,190,20,1011,3.1960436749999985,0.005,0.05,200,10,3,100.0,True,4,3_54
12,81.1179044225016,77.68663326629998,201,190,18,1012,3.244001558000001,0.005,0.05,200,10,3,100.0,True,4,3_54
13,3.542632089259328,-5.927456935851317,201,190,18,1013,3.1850044900000043,0.005,0.05,200,10,3,100.0,True,4,3_54
14,43.08196009968104,49.529558892643664,201,190,18,1014,3.3994531589999966,0.005,0.05,200,10,3,100.0,True,4,3_54
15,56.51960948817145,52.836937458456774,201,190,23,1015,3.2208292349999965,0.005,0.05,200,10,3,100.0,True,4,3_54
16,-45.12703199916538,-10.050000000000008,201,190,22,1016,3.1655623389999974,0.005,0.05,200,10,3,100.0,True,4,3_54
17,-48.9404758662039,-10.050000000000008,201,190,11,1017,3.2358564580000007,0.005,0.05,200,10,3,100.0,True,4,3_54
18,114.74178384782374,106.10721980189284,201,190,19,1018,3.456179935999998,0.005,0.05,200,10,3,100.0,True,4,3_54
19,-178.7110208960193,-10.050000000000008,201,190,13,1019,3.208399099999994,0.005,0.05,200,10,3,100.0,True,4,3_54
20,69.42191562108243,66.79526539915334,201,190,18,1020,3.1662342730000006,0.005,0.05,200,10,3,100.0,True,4,3_54
21,3.1486145455694405,5.737930295957603,201,190,19,1021,3.1727477090000065,0.005,0.05,200,10,3,100.0,True,4,3_54
22,-33.03270464506804,-10.050000000000008,201,190,27,1022,3.479608713999994,0.005,0.05,200,10,3,100.0,True,4,3_54
23,98.65265143814739,94.4637490921332,201,190,21,1023,3.2712347340000036,0.005,0.05,200,10,3,100.0,True,4,3_54
24,90.22435003343622,93.59932160191461,201,190,22,1024,3.2164402230000064,0.005,0.05,200,10,3,100.0,True,4,3_54
25,176.09483419397853,119.19051957034613,201,190,27,1025,3.286398749,0.005,0.05,200,10,3,100.0,True,4,3_54
26,74.57489437645691,-10.050000000000008,201,190,15,1026,3.2210722840000017,0.005,0.05,200,10,3,100.0,True,4,3_54
27,58.58561187310868,52.5365826099356,201,190,20,1027,3.5183997139999974,0.005,0.05,200,10,3,100.0,True,4,3_54
28,-70.07355402255217,-10.050000000000008,201,190,12,1028,3.2118809830000004,0.005,0.05,200,10,3,100.0,True,4,3_54
29,7.786484079897203,28.66277985516476,201,190,31,1029,3.2153062689999956,0.005,0.05,200,10,3,100.0,True,4,3_54
30,-155.44751381001615,-10.050000000000008,201,190,17,1030,3.2593823509999993,0.005,0.05,200,10,3,100.0,True,4,3_54
31,102.9058264176665,97.26956538614594,201,190,22,1031,3.296147528000006,0.005,0.05,200,10,3,100.0,True,4,3_54
32,-110.49705460670205,-10.050000000000008,201,190,16,1032,3.2241296569999918,0.005,0.05,200,10,3,100.0,True,4,3_54
33,12.33154170226532,7.7011435224297005,201,190,16,1033,3.5619124539999945,0.005,0.05,200,10,3,100.0,True,4,3_54
34,44.93904969975832,73.40812755361902,201,190,13,1034,3.2214162399999964,0.005,0.05,200,10,3,100.0,True,4,3_54
35,28.32698585968832,25.90135998129546,201,190,21,1035,3.2032973139999967,0.005,0.05,200,10,3,100.0,True,4,3_54
36,4.130774672878779,6.948444347594045,201,190,23,1036,3.2184793979999995,0.005,0.05,200,10,3,100.0,True,4,3_54
37,-85.36345214024936,-10.050000000000008,201,190,15,1037,3.205723449000004,0.005,0.05,200,10,3,100.0,True,4,3_54
38,77.59411682691365,95.43347183561222,201,190,27,1038,3.281110992000009,0.005,0.05,200,10,3,100.0,True,4,3_54
39,159.5709035122766,128.82704175768762,201,190,26,1039,3.6747174600000108,0.005,0.05,200,10,3,100.0,True,4,3_54
40,7.714420996437674,-4.330819879213766,201,190,22,1040,3.249419701000022,0.005,0.05,200,10,3,100.0,True,4,3_54
41,122.18645742294842,121.56058915316798,201,191,23,1041,3.3212522170000227,0.005,0.05,200,10,3,100.0,True,4,3_54
42,-28.748911950532534,-10.050000000000008,201,190,20,1042,3.237673932000007,0.005,0.05,200,10,3,100.0,True,4,3_54
43,66.77623986218413,64.68761192491014,201,190,21,1043,3.207038167999997,0.005,0.05,200,10,3,100.0,True,4,3_54
44,31.413140609645154,41.177995511421365,201,190,34,1044,3.228732973999996,0.005,0.05,200,10,3,100.0,True,4,3_54
45,-6.114750975330249,-7.450370256440682,201,190,21,1045,3.227475752999993,0.005,0.05,200,10,3,100.0,True,4,3_54
46,-15.713925999085578,-10.050000000000008,201,190,17,1046,3.6506662299999846,0.005,0.05,200,10,3,100.0,True,4,3_54
47,97.71841240886639,106.93112071886374,201,190,21,1047,3.2687928029999966,0.005,0.05,200,10,3,100.0,True,4,3_54
48,12.86092700044911,11.019925417801371,201,190,13,1048,3.242190564000026,0.005,0.05,200,10,3,100.0,True,4,3_54
49,33.066592154158265,-10.050000000000008,201,190,20,1049,3.182860302000023,0.005,0.05,200,10,3,100.0,True,4,3_54
50,104.05240023833818,98.7837368941273,201,191,28,1050,3.272687772000012,0.005,0.05,200,10,3,100.0,True,4,3_54
51,70.10303550223045,95.8035849459671,201,190,25,1051,3.305684028999991,0.005,0.05,200,10,3,100.0,True,4,3_54
52,105.58955936080636,96.82258731559499,201,190,21,1052,3.313362350999995,0.005,0.05,200,10,3,100.0,True,4,3_54
53,242.9894546592525,-10.050000000000008,201,190,22,1053,3.2377534119999893,0.005,0.05,200,10,3,100.0,True,4,3_54
54,176.0228121663472,156.51411678808083,201,190,31,1054,3.321378366999994,0.005,0.05,200,10,3,100.0,True,4,3_54
55,110.72387370749908,-10.050000000000008,201,190,19,1055,3.816442919000025,0.005,0.05,200,10,3,100.0,True,4,3_54
56,222.62943478478343,216.12124758430048,201,190,33,1056,3.3173416889999885,0.005,0.05,200,10,3,100.0,True,4,3_54
57,-27.42438172873797,-10.050000000000008,201,190,14,1057,3.2865295329999924,0.005,0.05,200,10,3,100.0,True,4,3_54
58,33.39261251213431,-10.050000000000008,201,190,25,1058,3.2570001600000182,0.005,0.05,200,10,3,100.0,True,4,3_54
59,72.59394485931841,78.67523219189296,201,190,15,1059,3.263305925999987,0.005,0.05,200,10,3,100.0,True,4,3_54
60,121.08973827135964,120.21628294091336,201,191,25,1060,3.3576975200000163,0.005,0.05,200,10,3,100.0,True,4,3_54
61,81.08122381213394,80.41241003534942,201,190,24,1061,3.205665103000001,0.005,0.05,200,10,3,100.0,True,4,3_54
62,-5.478598467920072,62.38795805528981,201,190,23,1062,3.2111034010000026,0.005,0.05,200,10,3,100.0,True,4,3_54
63,-4.249120276437488,3.930987105843225,201,190,22,1063,3.23371688200001,0.005,0.05,200,10,3,100.0,True,4,3_54
64,82.64573792256274,81.18805517352114,201,190,25,1064,3.7761597580000057,0.005,0.05,200,10,3,100.0,True,4,3_54
65,45.18572087008931,44.08020576726605,201,190,15,1065,3.2536384820000137,0.005,0.05,200,10,3,100.0,True,4,3_54
66,99.10645274862384,98.9484660874228,201,191,23,1066,3.286588557000016,0.005,0.05,200,10,3,100.0,True,4,3_54
67,30.581600214203313,28.162419332879015,201,190,17,1067,3.1669361010000046,0.005,0.05,200,10,3,100.0,True,4,3_54
