,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,Tau,Cost,MaxActions,Steps,RolloutDepth,ExplorationCoeff,Discretize,Bins,EnvType
0,109.41456351423541,60.12975205084966,10,0,0,4200,248.89276495100003,0.005,1.0,200,5000,0,5.0,True,4,2_36
1,-56.35692414160407,-31.329337474122653,15,0,0,4201,380.339820993,0.005,1.0,200,5000,0,5.0,True,4,2_36
2,215.8866295462579,210.8256089163479,9,0,0,4202,229.50122150799996,0.005,1.0,200,5000,0,5.0,True,4,2_36
3,176.74934509075064,196.26012348394187,11,0,0,4203,273.24273959799996,0.005,1.0,200,5000,0,5.0,True,4,2_36
4,9.638920164975033,60.06857243762809,12,0,0,4204,275.10390510800016,0.005,1.0,200,5000,0,5.0,True,4,2_36
5,126.79796399500455,97.4011760836712,4,0,0,4205,94.91369322399987,0.005,1.0,200,5000,0,5.0,True,4,2_36
6,-88.68280045474796,-81.46949234255487,15,0,0,4206,346.4889843389999,0.005,1.0,200,5000,0,5.0,True,4,2_36
7,-27.38647766701635,80.10850090648775,3,0,0,4207,64.04605093700002,0.005,1.0,200,5000,0,5.0,True,4,2_36
8,117.37540743661268,148.404593694039,8,0,0,4208,180.58649047999984,0.005,1.0,200,5000,0,5.0,True,4,2_36
9,93.49720104068119,106.54333465158595,10,0,0,4209,245.47027911099985,0.005,1.0,200,5000,0,5.0,True,4,2_36
10,64.831289785008,60.49078436987482,5,0,0,4210,129.7739359520001,0.005,1.0,200,5000,0,5.0,True,4,2_36
11,-21.146058297203425,82.55115633497546,3,0,0,4211,57.3823771780003,0.005,1.0,200,5000,0,5.0,True,4,2_36
12,134.9725804481039,140.13369280692825,4,0,0,4212,82.86458909899966,0.005,1.0,200,5000,0,5.0,True,4,2_36
13,71.81073174201322,58.876141781534926,3,0,0,4213,63.02319265099959,0.005,1.0,200,5000,0,5.0,True,4,2_36
14,58.493568134639055,83.29976241423637,6,0,0,4214,149.96327631500026,0.005,1.0,200,5000,0,5.0,True,4,2_36
15,146.58247898791078,38.87580321997786,8,0,0,4215,144.15604959799975,0.005,1.0,200,5000,0,5.0,True,4,2_36
16,16.300518608438765,37.556548652416474,9,0,0,4216,186.02604041199993,0.005,1.0,200,5000,0,5.0,True,4,2_36
17,6.818146623273506,29.813004370252372,6,0,0,4217,128.9028683739998,0.005,1.0,200,5000,0,5.0,True,4,2_36
18,148.41544112213495,149.9301883402661,7,0,0,4218,162.7907990839999,0.005,1.0,200,5000,0,5.0,True,4,2_36
19,188.00240110356359,214.5258113905592,4,0,0,4219,85.4287082310002,0.005,1.0,200,5000,0,5.0,True,4,2_36
20,84.19729403825734,62.03108197664341,4,0,0,4220,101.7901356780003,0.005,1.0,200,5000,0,5.0,True,4,2_36
21,168.57469554935003,193.24052479983186,9,0,0,4221,268.23114543400015,0.005,1.0,200,5000,0,5.0,True,4,2_36
22,28.587394052061327,-11.424073225613835,18,0,0,4222,428.1820025390002,0.005,1.0,200,5000,0,5.0,True,4,2_36
23,135.970896140011,168.3296831811012,4,0,0,4223,82.0629992260001,0.005,1.0,200,5000,0,5.0,True,4,2_36
24,146.21268418689283,189.26551121248687,5,0,0,4224,87.29274759300006,0.005,1.0,200,5000,0,5.0,True,4,2_36
25,-60.23709181011056,-9.646355176593374,9,0,0,4225,184.27840946299966,0.005,1.0,200,5000,0,5.0,True,4,2_36
26,147.6750967581862,49.73570240960291,7,0,0,4226,173.75692226499996,0.005,1.0,200,5000,0,5.0,True,4,2_36
27,279.3639689042002,258.71043288883436,5,0,0,4227,107.40993887700006,0.005,1.0,200,5000,0,5.0,True,4,2_36
28,54.6361552231053,35.83950567441752,9,0,0,4228,238.19228229700002,0.005,1.0,200,5000,0,5.0,True,4,2_36
29,212.42268976359236,17.58196012256704,8,0,0,4229,183.5708766379994,0.005,1.0,200,5000,0,5.0,True,4,2_36
30,98.55833645073865,83.63571274534527,15,0,0,4230,374.7731141049999,0.005,1.0,200,5000,0,5.0,True,4,2_36
31,-110.53717479267459,91.1293759993664,5,0,0,4231,126.38071378800032,0.005,1.0,200,5000,0,5.0,True,4,2_36
32,117.23080126268107,112.46657168079257,11,0,0,4232,286.82463193200056,0.005,1.0,200,5000,0,5.0,True,4,2_36
33,52.356091097278714,84.49465161191718,7,0,0,4233,187.27746031100014,0.005,1.0,200,5000,0,5.0,True,4,2_36
34,119.45415176636516,75.90435777228019,7,0,0,4234,176.744776904,0.005,1.0,200,5000,0,5.0,True,4,2_36
35,46.440591734893786,53.64788853188963,4,0,0,4235,96.18065122499956,0.005,1.0,200,5000,0,5.0,True,4,2_36
