,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost,CostWeight
0,259.8160913203561,263.60204178325705,27,10,0,0,1.683370462,4,0.05,0.11918129794996793
1,131.26859589234007,157.0121863669462,31,4,0,1,2.0573422600000004,4,0.05,0.11918129794996793
2,71.58637556019718,92.3864533487329,26,6,0,2,1.806010873,4,0.05,0.11918129794996793
3,183.38481055701158,194.93037255290952,29,10,0,3,1.7480864109999992,4,0.05,0.11918129794996793
4,173.41656141492473,167.5418923300057,13,0,0,4,0.8349754449999995,4,0.05,0.11918129794996793
5,171.88398498143823,179.81452112929156,12,0,0,5,0.7910181329999997,4,0.05,0.11918129794996793
6,229.67230044093816,248.88387185100922,13,0,0,6,0.8238351300000009,4,0.05,0.11918129794996793
7,202.72117472695777,214.49926958321228,11,0,0,7,0.7233284690000001,4,0.05,0.11918129794996793
8,134.21019526138687,131.138065855318,13,0,0,8,0.854640036000001,4,0.05,0.11918129794996793
9,221.57563807910503,189.85777631609184,20,0,0,9,0.9149239949999988,4,0.05,0.11918129794996793
10,113.74702145967545,135.95736769688438,26,2,0,10,1.3438906189999997,4,0.05,0.11918129794996793
11,157.51206089866028,180.41685100923073,12,0,0,11,0.7840329379999993,4,0.05,0.11918129794996793
12,84.60259341556028,111.15304198053605,41,12,0,12,2.1181344939999995,4,0.05,0.11918129794996793
13,206.46571542730644,179.36634389393674,53,24,0,13,1.3838599790000004,4,0.05,0.11918129794996793
14,131.52174551121033,171.31686939919837,11,0,0,14,0.27678894499999984,4,0.05,0.11918129794996793
15,144.42238385506963,128.67006436693592,67,39,2,15,1.7033704749999998,4,0.05,0.11918129794996793
16,120.84722461605423,112.50322617348809,13,0,0,16,0.32609471099999965,4,0.05,0.11918129794996793
17,168.00844796530265,176.03632179779936,19,0,0,17,0.4844106420000003,4,0.05,0.11918129794996793
18,173.3393709257455,229.23334094593164,12,0,0,18,0.3006688459999971,4,0.05,0.11918129794996793
19,240.817711996864,223.31675198040344,48,23,2,19,1.1553716890000025,4,0.05,0.11918129794996793
20,174.63563410145068,184.93971409305746,19,4,0,20,0.4925111419999979,4,0.05,0.11918129794996793
21,171.63160785524235,162.37720566442815,17,0,0,21,0.43280601300000043,4,0.05,0.11918129794996793
22,106.78726077797319,130.04551707811453,19,2,0,22,0.4940893480000028,4,0.05,0.11918129794996793
23,128.4117263433291,130.4876874835972,25,4,0,23,0.7177155110000015,4,0.05,0.11918129794996793
24,209.04189882656902,235.21214645188363,19,0,0,24,0.45248243300000013,4,0.05,0.11918129794996793
25,425.3408419318608,415.3262023933625,10,0,0,25,0.28710044099999976,4,0.05,0.11918129794996793
26,110.90489323421475,103.81635288843013,29,5,0,26,0.8101446099999983,4,0.05,0.11918129794996793
27,206.60543270638001,192.88570923677096,29,13,0,27,1.6674386680000026,4,0.05,0.11918129794996793
28,61.1754800068896,83.74347973995977,46,13,0,28,3.2680783320000018,4,0.05,0.11918129794996793
29,434.55275177341935,466.56816057888466,10,0,0,29,0.6064532759999963,4,0.05,0.11918129794996793
30,201.17836993557393,201.4123668712885,12,0,0,30,0.7701572869999964,4,0.05,0.11918129794996793
31,260.3374661989486,260.8078694078698,13,0,0,31,0.8281003990000002,4,0.05,0.11918129794996793
32,192.53525579428856,182.37018878662604,26,5,0,32,1.6986811929999988,4,0.05,0.11918129794996793
33,316.2318444221043,359.6313911710509,10,0,0,33,0.6244443339999961,4,0.05,0.11918129794996793
34,185.58280285867065,155.59129652217794,14,1,0,34,0.9532787310000046,4,0.05,0.11918129794996793
35,226.5263858798462,235.3132647988658,22,6,0,35,1.3276118260000018,4,0.05,0.11918129794996793
36,159.26166617155104,218.57724294206693,11,0,0,36,0.7224510580000043,4,0.05,0.11918129794996793
37,249.73029595730324,217.0976013639594,14,0,0,37,0.9514502110000009,4,0.05,0.11918129794996793
38,282.67697948820665,277.4894358443825,13,0,0,38,0.6880515209999984,4,0.05,0.11918129794996793
39,101.3243268389442,166.94011018652498,20,0,0,39,0.5843528780000042,4,0.05,0.11918129794996793
40,436.6489942673612,406.36700290643336,11,0,0,40,0.29280832500000287,4,0.05,0.11918129794996793
41,131.13691618196398,128.61480045606785,18,0,0,41,0.5257906329999997,4,0.05,0.11918129794996793
42,126.15900551641018,120.37640580020336,37,6,0,42,1.1108003010000047,4,0.05,0.11918129794996793
43,310.9916820620803,312.13455878037394,20,0,0,43,0.48712019999999967,4,0.05,0.11918129794996793
44,75.41349057742323,39.72783406285649,26,3,0,44,0.7535468929999993,4,0.05,0.11918129794996793
45,77.59596873376759,74.7599495794728,31,7,0,45,0.8390039599999994,4,0.05,0.11918129794996793
46,220.31860453509907,196.32817348171304,27,9,0,46,0.6481836520000002,4,0.05,0.11918129794996793
47,170.94982288968038,198.8142546094254,12,0,0,47,0.31695962599999916,4,0.05,0.11918129794996793
48,242.7843659733566,230.38280884140914,22,3,0,48,0.5660861659999981,4,0.05,0.11918129794996793
49,257.8031364725989,228.02724476430896,18,4,0,49,0.43019048000000026,4,0.05,0.11918129794996793
50,289.51249535355555,283.96104539879013,11,0,0,50,0.29235336200000006,4,0.05,0.11918129794996793
51,307.91798132338295,268.74266727631243,15,0,0,51,0.37620592300000055,4,0.05,0.11918129794996793
52,173.58217096214202,192.20570909446747,52,37,0,52,1.2385037260000047,4,0.05,0.11918129794996793
53,300.6373348061495,280.5313767465877,16,2,0,53,0.373131383999997,4,0.05,0.11918129794996793
54,186.0164193838962,198.22045766471322,14,1,0,54,0.35308516700000325,4,0.05,0.11918129794996793
55,133.3484563390135,103.38970517586306,15,2,0,55,0.41585231399999856,4,0.05,0.11918129794996793
56,33.224133435169094,62.88032787185436,46,20,0,56,1.1789066499999947,4,0.05,0.11918129794996793
57,238.8221109711825,243.08866177193832,18,0,0,57,0.4488228040000024,4,0.05,0.11918129794996793
58,187.64098282404302,155.78112702008968,22,0,0,58,0.5636312629999978,4,0.05,0.11918129794996793
59,86.612864048062,124.20794289390786,28,5,0,59,1.3465582469999973,4,0.05,0.11918129794996793
60,342.90018817604135,362.87147006455945,12,0,0,60,0.7605748739999996,4,0.05,0.11918129794996793
61,152.35966855462485,151.89122321568755,19,0,0,61,1.1716392559999989,4,0.05,0.11918129794996793
62,80.12122967428138,116.63530986773048,26,3,0,62,1.6805530910000002,4,0.05,0.11918129794996793
63,179.32913728859882,161.84032496683125,17,0,0,63,1.109848405000001,4,0.05,0.11918129794996793
64,-4.834271450010731,11.233998062324904,28,4,0,64,1.9156669629999925,4,0.05,0.11918129794996793
65,144.76829546950603,122.06032617407847,33,8,0,65,2.133590589999997,4,0.05,0.11918129794996793
66,176.9552071232305,163.35544392994333,11,0,0,66,0.7737384530000071,4,0.05,0.11918129794996793
67,149.59059409795415,148.75788975751223,19,2,0,67,1.2505691119999938,4,0.05,0.11918129794996793
68,129.76113066651436,129.9978116624646,25,0,0,68,1.9996355499999936,4,0.05,0.11918129794996793
69,278.40047844248204,277.8991825581292,17,0,0,69,1.0287675320000034,4,0.05,0.11918129794996793
70,388.55442915280815,384.6506411002675,17,1,0,70,1.006455427000006,4,0.05,0.11918129794996793
71,174.7048680392056,199.58880303786827,12,0,0,71,0.4141763620000063,4,0.05,0.11918129794996793
72,222.3544072561343,219.86780777963077,18,0,0,72,0.520998192999997,4,0.05,0.11918129794996793
73,138.85040186215136,167.99407618311787,13,0,0,73,0.3313692709999998,4,0.05,0.11918129794996793
74,160.98689333462062,187.4345311607098,19,0,0,74,0.46959097399999905,4,0.05,0.11918129794996793
75,361.84259749547624,341.2906746361237,13,0,0,75,0.30740321999999765,4,0.05,0.11918129794996793
76,177.5026380730008,208.2718995890994,11,0,0,76,0.348827227000001,4,0.05,0.11918129794996793
77,103.70375157615658,120.94212581277736,13,0,0,77,0.34610142600000415,4,0.05,0.11918129794996793
78,334.1675488931685,285.7319410225977,11,0,0,78,0.27285179200001153,4,0.05,0.11918129794996793
79,149.73326181051456,143.76928973612453,13,0,0,79,0.35831191700000886,4,0.05,0.11918129794996793
80,193.675940487517,183.10694465421986,30,9,0,80,0.8662070350000022,4,0.05,0.11918129794996793
81,198.2812218766652,207.46532350766222,30,11,2,81,0.6829654860000005,4,0.05,0.11918129794996793
82,193.42254708358425,188.82588554952903,30,4,0,82,0.7546769770000026,4,0.05,0.11918129794996793
83,111.12081843273464,118.15312864172108,20,2,0,83,0.5218222550000036,4,0.05,0.11918129794996793
84,64.17490951941859,70.6625778896027,51,9,0,84,1.3735667729999932,4,0.05,0.11918129794996793
85,69.44055323806606,48.349643767187935,20,4,0,85,0.4981969589999977,4,0.05,0.11918129794996793
86,348.1984733154834,377.3734651743446,13,1,0,86,0.34435393100000056,4,0.05,0.11918129794996793
87,208.57435257059902,227.74927737725164,24,2,0,87,0.6164727829999919,4,0.05,0.11918129794996793
88,180.84200017279042,166.75303142620274,23,3,0,88,0.5951204260000083,4,0.05,0.11918129794996793
