,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost,CostWeight
0,236.11609132035613,238.95204178325707,26,9,0,0,0.8467333980000005,4,1.0,0.18095018415587694
1,112.76859589234007,136.55247193726984,21,2,0,1,0.6762904160000005,4,1.0,0.18095018415587694
2,50.83637556019718,67.9258745542637,23,4,0,2,0.7543105850000007,4,1.0,0.18095018415587694
3,157.78481055701158,168.38037255290953,28,10,0,3,0.7917355490000002,4,1.0,0.18095018415587694
4,168.01656141492472,166.6319125706508,7,0,0,4,0.22720564799999998,4,1.0,0.18095018415587694
5,162.43398498143824,141.5730175099926,11,0,0,5,0.3429419520000003,4,1.0,0.18095018415587694
6,219.27230044093815,237.53387185100922,12,0,0,6,0.359918458000001,4,1.0,0.18095018415587694
7,193.22117472695777,204.0492695832123,11,0,0,7,0.3388450359999986,4,1.0,0.18095018415587694
8,124.81019526138687,92.60523096999682,11,0,0,8,0.3385850379999997,4,1.0,0.18095018415587694
9,204.52563807910502,167.40296941602958,19,0,0,9,0.5785948419999993,4,1.0,0.18095018415587694
10,96.99702145967545,125.28865568537532,19,0,0,10,0.6309676710000005,4,1.0,0.18095018415587694
11,148.0620608986603,151.62924621994358,11,0,0,11,0.34154927300000004,4,1.0,0.18095018415587694
12,90.27372311177162,86.01731237879326,32,6,0,12,1.0293000350000003,4,1.0,0.18095018415587694
13,138.60185442038994,152.72333266953,26,6,0,13,0.8203100110000001,4,1.0,0.18095018415587694
14,122.02174551121033,160.86686939919838,11,0,0,14,0.3274514340000003,4,1.0,0.18095018415587694
15,96.31393630320945,123.07377185471125,14,1,0,15,0.45913684499999974,4,1.0,0.18095018415587694
16,110.44722461605423,101.15322617348808,12,0,0,16,0.3729905949999992,4,1.0,0.18095018415587694
17,155.90844796530266,162.98632179779938,14,0,0,17,0.42947993199999956,4,1.0,0.18095018415587694
18,163.8893709257455,203.47298601226,11,0,0,18,0.33432975899999917,4,1.0,0.18095018415587694
19,209.92232241145956,235.02172132503418,16,0,0,19,0.49413547900000054,4,1.0,0.18095018415587694
20,163.53563410145068,172.13127014547206,13,0,0,20,0.38648408399999923,4,1.0,0.18095018415587694
21,162.43160785524236,152.22720566442817,11,0,0,21,0.3577562069999978,4,1.0,0.18095018415587694
22,96.6872607779732,115.3141578394287,12,0,0,22,0.37457791699999987,4,1.0,0.18095018415587694
23,107.61172634332908,108.7376874835972,23,3,0,23,0.7853447500000001,4,1.0,0.18095018415587694
24,199.94189882656903,224.76712205867977,11,0,0,24,0.3232742749999993,4,1.0,0.18095018415587694
25,418.79084193186077,407.8262023933625,8,0,0,25,0.24853461599999704,4,1.0,0.18095018415587694
26,90.30489323421476,82.26635288843013,23,4,0,26,0.7498567809999983,4,1.0,0.18095018415587694
27,181.01778436472944,182.46106379722954,15,2,0,27,0.4583766109999985,4,1.0,0.18095018415587694
28,45.15906869440151,53.221461501897096,22,1,0,28,0.756985255,4,1.0,0.18095018415587694
29,428.00275177341933,459.06816057888466,8,0,0,29,0.23000891000000223,4,1.0,0.18095018415587694
30,190.72836993557394,190.01236687128852,12,0,0,30,0.35712435399999976,4,1.0,0.18095018415587694
31,251.93746619894864,242.86085105843898,10,0,0,31,0.30898215899999926,4,1.0,0.18095018415587694
32,144.94905165097896,167.4878701974403,11,0,0,32,0.339175577999999,4,1.0,0.18095018415587694
33,309.6818444221043,352.1313911710509,8,0,0,33,0.23100338500000106,4,1.0,0.18095018415587694
34,174.23280285867065,143.29129652217796,13,0,0,34,0.39965026600000186,4,1.0,0.18095018415587694
35,211.5763858798462,213.9058462020139,17,4,0,35,0.4984886830000015,4,1.0,0.18095018415587694
36,149.76166617155104,208.12724294206694,11,0,0,36,0.3307453609999982,4,1.0,0.18095018415587694
37,237.38029595730325,203.79760136395942,14,0,0,37,0.43323997399999925,4,1.0,0.18095018415587694
38,274.2769794882067,274.33234932168426,10,0,0,38,0.273554107999999,4,1.0,0.18095018415587694
39,92.2743268389442,149.83169578226668,11,0,0,39,0.3440050580000005,4,1.0,0.18095018415587694
40,430.1489942673612,398.91700290643337,8,0,0,40,0.22748861699999878,4,1.0,0.18095018415587694
41,121.98691618196398,112.20986581463177,11,0,0,41,0.3514809989999996,4,1.0,0.18095018415587694
42,81.40459859131718,113.98115502796242,19,0,0,42,0.6198907180000006,4,1.0,0.18095018415587694
43,294.9416820620803,295.13455878037394,18,0,0,43,0.5131751450000017,4,1.0,0.18095018415587694
44,55.66349057742323,10.079579079867486,22,2,0,44,0.7249750530000014,4,1.0,0.18095018415587694
45,52.68381534087504,61.91559826864247,21,1,0,45,0.6642763299999999,4,1.0,0.18095018415587694
46,199.61860453509908,174.67817348171306,23,7,0,46,0.6696277560000006,4,1.0,0.18095018415587694
47,163.4998228896804,187.36468820142758,9,0,0,47,0.300875671,4,1.0,0.18095018415587694
48,223.83436597335663,204.19083707521835,21,3,0,48,0.6101869069999992,4,1.0,0.18095018415587694
49,244.65313647259893,217.13559115906884,15,2,0,49,0.44562867900000214,4,1.0,0.18095018415587694
50,280.01249535355555,273.51104539879015,11,0,0,50,0.34724709099999984,4,1.0,0.18095018415587694
51,300.61798132338293,260.49266727631243,9,0,0,51,0.2940738980000006,4,1.0,0.18095018415587694
