,TrueReward,ExpectedReward,NumActions,NumRepeatActions,NumImmediateRepeatActions,EnvSeed,Time,EnvType,Cost,CostWeight
0,248.11609132035613,210.31589493838882,14,1,0,0,0.24229178200000057,2,1.0,0.4040768388809629
1,113.45845155467518,141.3370582695232,10,1,0,1,0.17444258499999954,2,1.0,0.4040768388809629
2,79.15770710386944,35.742874423382695,17,4,1,2,0.2557244059999997,2,1.0,0.4040768388809629
3,148.19078587502722,175.15924857933567,9,0,0,3,0.14274902200000028,2,1.0,0.4040768388809629
4,102.40822648141543,91.35924844441328,5,0,0,4,0.08681503099999954,2,1.0,0.4040768388809629
5,89.54360994855584,103.669204722416,10,0,0,5,0.16154225899999997,2,1.0,0.4040768388809629
6,-134.10654472363922,105.9676251553308,5,0,0,6,0.08039850599999987,2,1.0,0.4040768388809629
7,11.566895905661951,38.5756332735443,4,0,0,7,0.07182961299999935,2,1.0,0.4040768388809629
8,7.719522672612257,-13.337253332038802,12,0,0,8,0.1834755880000003,2,1.0,0.4040768388809629
9,127.96802461301411,149.03360510397266,10,1,0,9,0.15542638800000041,2,1.0,0.4040768388809629
10,77.57308811253361,82.6695977708982,18,5,0,10,0.30579132099999917,2,1.0,0.4040768388809629
11,147.0620608986603,131.18721824712958,12,1,0,11,0.18883450799999935,2,1.0,0.4040768388809629
12,66.9787021317702,87.36106764271344,16,0,0,12,0.2912153120000003,2,1.0,0.4040768388809629
13,198.06571542730643,179.00955118632712,12,0,0,13,0.19153488799999963,2,1.0,0.4040768388809629
14,124.02174551121033,124.9535804423542,9,0,0,14,0.13531168499999957,2,1.0,0.4040768388809629
15,33.1998375664256,49.05861848461869,18,0,0,15,0.31645898100000025,2,1.0,0.4040768388809629
16,60.43825486634978,78.82150331387889,16,5,1,16,0.23570392999999967,2,1.0,0.4040768388809629
17,141.4066899934173,198.77914066030962,6,0,0,17,0.10379399899999875,2,1.0,0.4040768388809629
18,91.11298989714521,94.94911061468318,12,1,0,18,0.18461269199999997,2,1.0,0.4040768388809629
19,231.167711996864,219.24212548641322,13,3,0,19,0.1960848619999993,2,1.0,0.4040768388809629
20,168.53563410145068,195.596308343769,8,0,0,20,0.11849630900000108,2,1.0,0.4040768388809629
21,164.43160785524236,110.99464232414311,9,0,0,21,0.1471868900000004,2,1.0,0.4040768388809629
22,6.625937218952892,15.12026776196251,9,0,0,22,0.15771188599999952,2,1.0,0.4040768388809629
23,114.61172634332908,122.12366799397796,16,0,0,23,0.2820631529999993,2,1.0,0.4040768388809629
24,191.48470380300515,197.9344969725921,13,3,0,24,0.20101216499999985,2,1.0,0.4040768388809629
25,417.79084193186077,369.4993890530145,9,0,0,25,0.13500567799999885,2,1.0,0.4040768388809629
26,-31.036456779786626,-13.946188582576564,17,3,0,26,0.27576920099999924,2,1.0,0.4040768388809629
27,11.880297605416025,53.767458691303716,22,4,0,27,0.39104625800000115,2,1.0,0.4040768388809629
28,58.15906869440151,60.372925664507875,9,0,0,28,0.1492261189999997,2,1.0,0.4040768388809629
29,134.90478670200264,89.54480968386466,9,0,0,29,0.15685184500000027,2,1.0,0.4040768388809629
30,41.760886475047805,46.006904749994746,6,0,0,30,0.1020220080000005,2,1.0,0.4040768388809629
31,251.93746619894864,232.04903834795863,10,0,0,31,0.1522785019999997,2,1.0,0.4040768388809629
32,186.78525579428856,179.69635967794704,8,0,0,32,0.1325120609999999,2,1.0,0.4040768388809629
33,-7.6292881081955315,23.296377569917396,14,2,0,33,0.21054127000000022,2,1.0,0.4040768388809629
34,57.95304275246819,57.50982905797285,9,0,0,34,0.15124427900000015,2,1.0,0.4040768388809629
35,-5.57632906881888,37.77665770352834,11,0,0,35,0.17706911199999986,2,1.0,0.4040768388809629
36,117.0775383186712,115.35207441340359,4,0,0,36,0.06818191699999865,2,1.0,0.4040768388809629
37,239.38029595730325,212.46748919933987,12,0,0,37,0.18992527500000023,2,1.0,0.4040768388809629
38,189.37543616499389,190.9991256350906,10,0,0,38,0.15731522499999961,2,1.0,0.4040768388809629
39,106.715288309389,88.25651564050226,3,0,0,39,0.04837887500000093,2,1.0,0.4040768388809629
40,56.349673092913605,40.81876593520302,13,2,0,40,0.20005466000000105,2,1.0,0.4040768388809629
41,123.98691618196398,71.80619741022353,9,0,0,41,0.15765697600000017,2,1.0,0.4040768388809629
42,45.887433606171236,-7.012101714411848,16,0,0,42,0.2820783700000007,2,1.0,0.4040768388809629
43,299.9416820620803,303.4973619182981,13,2,0,43,0.20008333,2,1.0,0.4040768388809629
44,-0.7657834715750589,-27.390984455562098,13,1,0,44,0.21416756999999897,2,1.0,0.4040768388809629
45,-14.61764130627806,-7.9939086573395315,8,0,0,45,0.13569232499999906,2,1.0,0.4040768388809629
46,66.33491877250277,20.978783778293085,8,0,0,46,0.13098705099999997,2,1.0,0.4040768388809629
47,53.945521235934144,69.07458439006845,11,0,0,47,0.17177327699999978,2,1.0,0.4040768388809629
48,233.83436597335663,203.92131759698012,11,1,0,48,0.1675446799999989,2,1.0,0.4040768388809629
49,23.640726240368608,1.879347201126608,12,1,0,49,0.2004528179999987,2,1.0,0.4040768388809629
50,280.01249535355555,243.19687414351716,11,0,0,50,0.17153989000000003,2,1.0,0.4040768388809629
51,299.61798132338293,261.7742701466423,10,0,0,51,0.14833097200000012,2,1.0,0.4040768388809629
